epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.430043100843243,0.14215686274509803,3.830147906845691,0.5186274509803922,0.0002999814948722491
2,3.0039358868318446,0.6,2.1524136029037773,0.7607843137254902,0.0002999259840548597
3,1.6495650020300174,0.8607843137254902,1.5164117612090766,0.8568627450980392,0.0002998334812442955
4,1.1805805019303863,0.9441176470588235,1.2794523183037252,0.8931372549019608,0.0002997040092642407
5,1.0134531582103057,0.9882352941176471,1.2001127088771146,0.9176470588235294,0.00029953760005996916
6,0.9476975422279508,0.9882352941176471,1.1727917512257895,0.9264705882352942,0.000299334294690462
7,0.9170421707863902,0.9980392156862745,1.1342022764916513,0.9313725490196079,0.00029909414331827697
8,0.9018633959340114,0.9990196078431373,1.1451790138786915,0.9313725490196079,0.0002988172051971717
9,0.9001004438774258,0.9970588235294118,1.1239512873630897,0.9333333333333333,0.00029850354865748363
10,0.8995503846336813,0.9980392156862745,1.1235481337005018,0.9333333333333333,0.0002981532510892707
11,0.8771996694452623,0.9990196078431373,1.1255495566947789,0.9284313725490196,0.0002977663989232161
12,0.875201812912436,1.0,1.1071015054104374,0.9313725490196079,0.0002973430876093033
13,0.8715631634581322,0.9970588235294118,1.092346553475249,0.9313725490196079,0.00029688342159326487
14,0.8618392056109858,1.0,1.0709901632047167,0.9392156862745098,0.00029638751429081215
15,0.8562665060454724,0.9980392156862745,1.0847770517947628,0.9284313725490196,0.0002958554880596515
16,0.8519926720974492,0.9990196078431373,1.0643201879426545,0.9333333333333333,0.00029528747416929463
17,0.8495808283487956,1.0,1.0873906123871897,0.9392156862745098,0.0002946836127686697
18,0.8457751606024948,1.0,1.0723501948749319,0.9333333333333333,0.0002940440528515414
19,0.846181154718586,1.0,1.076345222604041,0.9333333333333333,0.00029336895221974946
20,0.8435856746692284,1.0,1.0689220503264782,0.9343137254901961,0.000292658477444273
21,0.838443376269995,1.0,1.0468952562294753,0.942156862745098,0.00029191280382413173
22,0.8387608649683934,1.0,1.0580111059488035,0.9352941176470588,0.00029113211534313374
23,0.8381298069860421,1.0,1.0659100866785236,0.9372549019607843,0.00029031660462448003
24,0.8365284232532277,1.0,1.0506713698892032,0.9441176470588235,0.0002894664728832376
25,0.8372362875470928,1.0,1.0599687450072344,0.9382352941176471,0.0002885819298766929
26,0.8356611616471235,0.9990196078431373,1.037301858032451,0.942156862745098,0.000287663193852597
27,0.8326401649736891,1.0,1.053241351071526,0.9392156862745098,0.00028671049149531664
28,0.8323664043463913,1.0,1.0610609970840754,0.9343137254901961,0.0002857240578699028
29,0.8334504973654654,0.9990196078431373,1.0308649670843986,0.9333333333333333,0.00028470413636409215
30,0.8287494509827857,1.0,1.0271187062356986,0.9450980392156862,0.00028365097862825497
31,0.8299899014772153,1.0,1.0290385260301478,0.9450980392156862,0.00028256484451330387
32,0.8255907051703509,1.0,1.0211896181106568,0.9470588235294117,0.00028144600200657934
33,0.8273212114969889,0.9990196078431373,1.036079145412819,0.942156862745098,0.0002802947271657285
34,0.8250724988825181,1.0,1.013185728297514,0.9441176470588235,0.00027911130405059136
35,0.8248924788306741,1.0,1.0190839360742008,0.9411764705882353,0.00027789602465311367
36,0.8255593704242332,1.0,0.9980168950323965,0.9509803921568627,0.0002766491888253021
37,0.8228539558017955,1.0,1.0143745571959253,0.946078431372549,0.00027537110420524036
38,0.8215902160195744,1.0,0.9961796007904352,0.9431372549019608,0.0002740620861411841
39,0.8171647410766751,1.0,0.9903154814944548,0.9480392156862745,0.00027272245761375335
40,0.8184243828642602,1.0,0.9971734678044039,0.9519607843137254,0.00027135254915624195
41,0.8173579351574767,1.0,0.9905021097145829,0.9431372549019608,0.00026995269877306345
42,0.8204656444343866,1.0,1.0096499232684866,0.9470588235294117,0.0002685232518563534
43,0.8184686076407339,1.0,1.0228091520421645,0.9392156862745098,0.0002670645611007493
44,0.8182247283411961,1.0,1.0003963087119307,0.942156862745098,0.00026557698641636824
45,0.8156476824891333,1.0,0.9814006611412647,0.9490196078431372,0.0002640608948400045
46,0.830138127710305,0.9950980392156863,1.0102580846524707,0.9431372549019608,0.0002625166604445688
47,0.8272822466551089,0.9980392156862745,1.0374901392880609,0.9382352941176471,0.0002609446642467913
48,0.820537292022331,1.0,1.0018057393092734,0.9450980392156862,0.00025934529411321156
49,0.8229772983812819,1.0,1.0283679130030614,0.9372549019607843,0.00025771894466447814
50,0.8174690847303353,1.0,1.0165693035312728,0.9382352941176471,0.0002560660171779819
51,0.815130080428778,1.0,1.010753158494538,0.9382352941176471,0.00025438691948884693
52,0.8203878061444152,1.0,0.984296022676954,0.9470588235294117,0.00025268206588930313
53,0.8159631860022452,1.0,0.9933168266333786,0.9470588235294117,0.0002509518770264658
54,0.8097397692063275,1.0,0.9835005701756945,0.9509803921568627,0.00024919677979854754
55,0.8103315898016388,1.0,0.9881594440516304,0.9490196078431372,0.0002474172072495273
