epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.454515026129928,0.08431372549019608,3.985419200448429,0.34019607843137256,4.999691581204152e-05
2,3.4929062516081566,0.5872549019607843,3.099424264945236,0.6950980392156862,4.998766400914329e-05
3,2.5302659343270695,0.8529411764705882,2.3626682431090114,0.8196078431372549,4.9972246874049254e-05
4,1.807948761360318,0.9519607843137254,1.9088994414198632,0.8872549019607843,4.995066821070679e-05
5,1.41372050818275,0.9852941176470589,1.6085738883298986,0.9264705882352942,4.99229333433282e-05
6,1.1759433676214779,0.9950980392156863,1.4451336907405479,0.9343137254901961,4.9889049115077e-05
7,1.0172817195163053,1.0,1.3393503273234648,0.9362745098039216,4.98490238863795e-05
8,0.9632589672126022,0.996078431372549,1.2817093194699756,0.9411764705882353,4.980286753286195e-05
9,0.9154216577025021,1.0,1.2445992521211213,0.9450980392156862,4.9750591442913934e-05
10,0.8951901735043993,1.0,1.2267812261394426,0.9450980392156862,4.9692208514878444e-05
11,0.8832522534856609,1.0,1.1945791786792233,0.9509803921568627,4.9627733153869345e-05
12,0.8746325586356368,1.0,1.197984624376484,0.9509803921568627,4.955718126821722e-05
13,0.8550069755198909,1.0,1.1716684537775377,0.9549019607843138,4.9480570265544144e-05
14,0.8402410911578758,1.0,1.1706750561209287,0.9607843137254902,4.939791904846869e-05
15,0.8410619576772054,1.0,1.165831240018209,0.9568627450980393,4.930924800994192e-05
16,0.8421819810773812,0.9990196078431373,1.1545036792755128,0.957843137254902,4.921457902821578e-05
17,0.8401924439505035,1.0,1.1486599576239493,0.9519607843137254,4.911393546144496e-05
18,0.8337774110775368,1.0,1.1467813893860461,0.95,4.900734214192359e-05
19,0.8279641385171927,1.0,1.1316466808319092,0.9558823529411765,4.889482536995826e-05
20,0.8241824879365809,1.0,1.1346067148096421,0.953921568627451,4.877641290737885e-05
21,0.8312293288754482,1.0,1.1170966737410601,0.9607843137254902,4.865213397068864e-05
22,0.8252193904390522,1.0,1.1331946503882315,0.9558823529411765,4.852201922385565e-05
23,0.8243095337175855,1.0,1.1190468559078142,0.9607843137254902,4.83861007707467e-05
24,0.8159017270686579,1.0,1.1143215137369493,0.9568627450980393,4.82444121472063e-05
25,0.8204230236072166,1.0,1.1153357178557153,0.961764705882353,4.809698831278218e-05
26,0.8111746175616396,1.0,1.1102455410302854,0.9637254901960784,4.794386564209954e-05
27,0.80999183140549,1.0,1.1110509430660922,0.9558823529411765,4.778508191588614e-05
28,0.8115500847498576,1.0,1.0978957596947165,0.9607843137254902,4.7620676311650497e-05
29,0.8118362898920096,1.0,1.103144633769989,0.9568627450980393,4.74506893940154e-05
30,0.8067113504690282,1.0,1.0989648552501903,0.9607843137254902,4.7275163104709206e-05
31,0.8054199716624092,1.0,1.101676153902914,0.9598039215686275,4.7094140752217356e-05
32,0.8048720612245448,1.0,1.102705644158756,0.957843137254902,4.6907667001096604e-05
33,0.8039287817244436,1.0,1.0990314871657128,0.9588235294117647,4.6715787860954796e-05
34,0.8021766538713493,1.0,1.0874084491355747,0.9598039215686275,4.6518550675098603e-05
35,0.8025692589142743,1.0,1.0982421444911583,0.9568627450980393,4.631600410885232e-05
36,0.8007162937930986,1.0,1.080555813219033,0.9588235294117647,4.610819813755039e-05
37,0.7982507453245276,1.0,1.0862124732896394,0.9598039215686275,4.589518403420677e-05
38,0.8002348670772478,1.0,1.0686003839268403,0.9647058823529412,4.5677014356864056e-05
39,0.8014313760925742,1.0,1.0742406199960148,0.9656862745098039,4.54537429356256e-05
40,0.7995846126593795,1.0,1.0708557110206753,0.961764705882353,4.52254248593737e-05
41,0.798154301035638,1.0,1.0740697769557728,0.9637254901960784,4.499211646217728e-05
42,0.7969243353488399,1.0,1.0692277870926203,0.9627450980392157,4.475387530939227e-05
43,0.7960040160253936,1.0,1.0705071834956899,0.9588235294117647,4.451076018345826e-05
44,0.799343582461862,1.0,1.0609739006734362,0.9607843137254902,4.426283106939475e-05
45,0.7967753468775282,1.0,1.0592933820743187,0.9637254901960784,4.40101491400008e-05
46,0.7972093427882475,0.9990196078431373,1.073410032075994,0.9637254901960784,4.375277674076151e-05
47,0.7966793717122546,1.0,1.0637591509258046,0.9558823529411765,4.349077737446526e-05
48,0.793578471623215,1.0,1.0596690916547589,0.961764705882353,4.322421568553531e-05
49,0.7934881409009298,1.0,1.0490229840372123,0.961764705882353,4.295315744407974e-05
50,0.793032699472764,1.0,1.05604208427317,0.961764705882353,4.26776695296637e-05
51,0.7940744320551555,1.0,1.0512234374588612,0.9656862745098039,4.239781991480787e-05
52,0.7924818798607471,1.0,1.0440658929301243,0.9598039215686275,4.211367764821723e-05
53,0.7922791181826124,1.0,1.0547708263584212,0.9607843137254902,4.1825312837744344e-05
54,0.7929271461916905,1.0,1.0509775619880826,0.961764705882353,4.153279663309131e-05
