epoch,lr,train_loss,train_miou,train_pixel_acc,train_mean_acc,val_loss,val_miou,val_pixel_acc,val_mean_acc,val_per_class_iou
11,0.00029113211534313374,0.4205094905276048,0.5122471466391177,0.7511431654505019,0.6420092734900389,0.49893910416932863,0.48649054060861885,0.7323825250437601,0.6056893493879453,"[0.8259002484566395, 0.4962139261256686, 0.7028704909932169, 0.4356302737243886, 0.47182094999846214, 0.5679596323246735, 0.0, 0.39152880324590117]"
12,0.0002894664728832376,0.4144900558810485,0.514891491086002,0.7530303381153842,0.6462709174766539,0.46968458968902305,0.5196781296810065,0.7720447520852967,0.6409763720496933,"[0.8129191482011712, 0.5810406692073314, 0.733353776287686, 0.49479139829271224, 0.3936455466833496, 0.6362475928518857, 0.000607414575890789, 0.5048194913480245]"
13,0.0002876631938525971,0.39916820902573436,0.5293563345528964,0.7664652583919785,0.6549445082777342,0.4627002243683717,0.520030727877046,0.7654086881186638,0.6412550227492675,"[0.8122522775520191, 0.5616814686128038, 0.7359296477308275, 0.4544266024384662, 0.45183379638714743, 0.6490944853060998, 0.02428306032572307, 0.4707444846632811]"
14,0.0002857240578699029,0.39712760636681005,0.5313957375661216,0.763389862709858,0.6601625125274158,0.4589666579371301,0.5260917687261419,0.7707516905674738,0.648498098423385,"[0.8223930534806165, 0.5924444437844163, 0.7312459098870532, 0.4892197157934718, 0.4018502476831488, 0.6601781045478506, 0.05429106888975055, 0.4571116057428272]"
15,0.00028365097862825513,0.39039354418453415,0.5416698925604599,0.7683529911126683,0.6665283933419561,0.5088371177700078,0.4673198312967007,0.7043225774717047,0.5854862295544855,"[0.7553714820777864, 0.4864189162826885, 0.6560976839990159, 0.4417233951264392, 0.44439931220378975, 0.5384695550926386, 0.035548180011791164, 0.380530125579456]"
16,0.0002814460020065795,0.38800743849653946,0.5382002430842605,0.7621775357522933,0.6668338417379467,0.4845949723341755,0.5012295416219145,0.7412536789211321,0.6234112042850596,"[0.7813153917081735, 0.500247068969536, 0.7438375956028214, 0.4704397881452487, 0.44286097889799886, 0.5839188076728102, 0.06985771150843395, 0.41735899047029323]"
17,0.0002791113040505915,0.38309333120521744,0.5446773055506322,0.7645525385660352,0.6795993279719093,0.45214581935205195,0.545883977527362,0.7743871292410959,0.6820754427937854,"[0.7907353125561253, 0.5683099628205596, 0.76355742904492, 0.5071636899224111, 0.4299075806123016, 0.6530424450792527, 0.16135873790707517, 0.4929966622762497]"
18,0.00027664918882530225,0.376678162499478,0.5421834598152775,0.764511180598719,0.673319116645267,0.4633477675580533,0.5173066443498977,0.7560288047334303,0.6625282459938406,"[0.7937349351959812, 0.5921163937542165, 0.714011837464082, 0.4668429681711412, 0.32546751428139553, 0.6385245341431337, 0.11442733600506222, 0.4933276357841697]"
19,0.00027406208614118424,0.38369614199588176,0.5440140585831345,0.7702442134118502,0.6715310756971133,0.4730420491405737,0.5042812643032007,0.7285515526197556,0.6520671086844126,"[0.8189990145350874, 0.5477337729077255, 0.7488418920145877, 0.44568286649455024, 0.46977879159059643, 0.4854731426628017, 0.08684099363647513, 0.4308996405837816]"
20,0.0002713525491562421,0.3653568774461746,0.561893703176792,0.7795667300570859,0.6916023734855861,0.45439298353462576,0.5335267016193088,0.7706938360121173,0.6599524667703063,"[0.821543603975556, 0.5460413032171276, 0.7487043063818785, 0.4906050998790932, 0.42386555675564763, 0.6449062801740013, 0.08475298630266725, 0.5077944762684993]"
21,0.00026852325185635354,0.3793552259081288,0.5437276195937053,0.7634113602366193,0.6829492674353738,0.44050692119331003,0.548639018215058,0.7771066595109288,0.6909349619978122,"[0.8239005815188492, 0.5977076930510244, 0.7702217772472796, 0.4956913217126212, 0.4488182999590374, 0.6613029021615124, 0.0924260455074556, 0.49904352456268364]"
22,0.0002655769864163684,0.3663238404612792,0.5640545993659886,0.7805834898348255,0.6963155041675064,0.43663633649594313,0.5507466415107982,0.7750389084090376,0.7007375935336031,"[0.7972536069121495, 0.5916678338969388, 0.7666754228994354, 0.48044479008567165, 0.4734695404361084, 0.6667402485796874, 0.12215034976264959, 0.507571339513745]"
23,0.00026251666044456895,0.3561503910704663,0.5658108340822889,0.7808826457984128,0.6967326803114962,0.4370407835345402,0.5638226121863974,0.7906936919860089,0.6949038409257866,"[0.8110329796994499, 0.5879510873484357, 0.7940739230568884, 0.5154071007937185, 0.47223122335142437, 0.6677005458354209, 0.1602349931671068, 0.5019490442387343]"
24,0.0002593452941132118,0.368192425683925,0.5617091565899641,0.7793802745544353,0.6937779088503778,0.429771790994662,0.5599409727383824,0.7849729261430455,0.6987249381066043,"[0.8334150657015181, 0.6080642507390197, 0.7783878420008121, 0.5102206239959913, 0.4850381968630568, 0.6443006625977531, 0.10814740928128061, 0.5119537307276275]"
25,0.0002560660171779822,0.3533744286549719,0.5772635486120234,0.7908909507798185,0.7103373878927248,0.43367578103163534,0.5603091629357386,0.7849283756943004,0.7022041995916464,"[0.8137560009309223, 0.6125940956994175, 0.7867531213097182, 0.4980872401548514, 0.4630483836418748, 0.6627543140401031, 0.17814284049866014, 0.46733730721036176]"
26,0.00025268206588930335,0.347908627045782,0.5852121697813817,0.7960555915702554,0.7093121414838811,0.4275811710090281,0.5700655774824868,0.7933048365065661,0.7026854319985165,"[0.8133226638338913, 0.6136068199942132, 0.7916965331456539, 0.458919342743667, 0.4621329539583627, 0.6621395833718606, 0.2150665996481528, 0.5436401231640927]"
27,0.0002491967797985478,0.34231930500582647,0.587855896967992,0.7966468166374056,0.7195784052702272,0.41857897009804984,0.5861724177950745,0.8073549495365472,0.7151941397037913,"[0.8503980178036858, 0.6224399472498984, 0.8097328241425322, 0.48138620418468925, 0.5283602607478314, 0.687086350028663, 0.16257008869405648, 0.5474056495092392]"
28,0.0002456135984623035,0.3454009318038037,0.5893710665966646,0.8003034856257908,0.7167750359344063,0.42330989102336847,0.5780326152301288,0.8016012285671148,0.710169550587407,"[0.8313613626680706, 0.6096032351681272, 0.8009058736090631, 0.53746852214643, 0.4790693642074069, 0.6913118782985087, 0.1372113948267277, 0.5373292909166962]"
29,0.00024193605804794655,0.34711686247273493,0.5902179860602427,0.797608087808996,0.7226837975928802,0.4323433676612711,0.5611372376003647,0.7933745304962468,0.6881993831524156,"[0.8055513654312095, 0.6120390727745485, 0.8093520975329517, 0.5256255772559622, 0.4375880321321302, 0.6725352484229001, 0.10075284392327635, 0.5256536633299389]"
30,0.00023816778784387105,0.34604468706407043,0.5919267444530961,0.800700952924186,0.7145866050084682,0.43412180815901713,0.5536306019001911,0.7751463177101215,0.6821072060240225,"[0.8397551608087069, 0.6030293234623616, 0.7779058518104329, 0.5013944827081994, 0.5052608350384074, 0.6017788736930568, 0.11656271186440678, 0.48335757581595623]"
31,0.00023431250667781966,0.33402966825585617,0.6013065403621035,0.8086890504458422,0.7228916249631778,0.4195297722504518,0.5720777400914158,0.7936436640290767,0.717097430955271,"[0.8303452307628065, 0.6258898229744098, 0.7988783141048457, 0.49436055616018315, 0.5139298840013782, 0.642579278166191, 0.12879433403882978, 0.5418445005226817]"
32,0.00023037401924684952,0.3464471282143342,0.5955262935890545,0.8011894723725008,0.7254562027878093,0.42511982839798257,0.5708470045261551,0.7894494528777698,0.7090930356801046,"[0.8376652387585083, 0.5712946847838246, 0.8010792363717416, 0.469844188057329, 0.5018494834924239, 0.6661531819375521, 0.19245823032192955, 0.5264317924859322]"
33,0.00022635621236255572,0.32302535521356684,0.6089866610079213,0.8081485965916942,0.7363021593241443,0.4101501491582282,0.5803088785072077,0.8063426168738304,0.7070314388925666,"[0.8329870177762712, 0.6277612332087051, 0.8033135078681437, 0.4849852415885494, 0.5199979849561065, 0.6832738682412053, 0.11607643716006927, 0.5740757372586108]"
34,0.00022226305111525731,0.3305175218142961,0.6088210741750998,0.8118896401415261,0.7321289085043869,0.42112369626481955,0.5831533159971012,0.8024907728697287,0.7178259450131595,"[0.8264117003831233, 0.6116669936563992, 0.8092310748020792, 0.4637677501078546, 0.5631679054028248, 0.6896616969463375, 0.1380023448742621, 0.563317061803929]"
35,0.00021809857496093204,0.3270695531054547,0.6173508158113996,0.813638328237723,0.7417028995250194,0.4071926118057465,0.5968306898794105,0.8179413567186166,0.7142956056436709,"[0.8457284239121678, 0.6299824849487903, 0.8339287939228409, 0.48047993785814125, 0.587518192048631, 0.7062892394547711, 0.152627285822549, 0.5380911610673922]"
36,0.00021386689373476092,0.3294347501114795,0.6149727296007433,0.8119527325822913,0.7414418566735266,0.4182162151158413,0.5750302515563379,0.8015472798045248,0.7017404767303976,"[0.8087334351260156, 0.6259130877681963, 0.8274113799614569, 0.46670443028950825, 0.5561317580734192, 0.6940167617110241, 0.07777712342736348, 0.54355403609372]"
37,0.00020957218359521712,0.31924604820577723,0.6155280257843829,0.8134801555533464,0.7380426146125162,0.4150977468936243,0.5743887817005191,0.7956739439316125,0.716052216112512,"[0.847025584950164, 0.6237046157344588, 0.7585107817852013, 0.4784480817723343, 0.5007274395951369, 0.6907741661125261, 0.15118570252542687, 0.5447338811289043]"
38,0.00020521868290270177,0.3226997020997499,0.6121552016089715,0.8084702194094018,0.7404380698177397,0.42330136700211285,0.5641133250108596,0.797355875941769,0.6896671533118874,"[0.8106919936834412, 0.6229267148624714, 0.8004123679599909, 0.4758112615263881, 0.4635620069721284, 0.6915677273775338, 0.1018204813736011, 0.5461140463313221]"
39,0.00020081068803679377,0.3329436786864933,0.6110752918565885,0.81252831916805,0.7339825771905566,0.41124894574423815,0.5924264345250999,0.8125772385776616,0.7206229765202982,"[0.8362812244501641, 0.6262622443718852, 0.8172178271057695, 0.509888991635315, 0.5576902616097134, 0.7014288450418035, 0.1396049303957531, 0.5510371515903959]"
40,0.00019635254915624216,0.3044385557111941,0.6336384024767184,0.8219559970614303,0.7551083572828585,0.4197771677346987,0.5766106388217773,0.803764549535766,0.6973643108397707,"[0.8389821749124073, 0.6351960450630104, 0.8123797068369368, 0.47969686274810686, 0.5575771540838076, 0.6740460905190006, 0.12810085089109974, 0.4869062255198498]"
41,0.00019184866590588444,0.31213655126722234,0.6254163603211425,0.8180205495246041,0.7479848579159423,0.40518429067647344,0.5825686947453538,0.8017712526084898,0.7223137568800619,"[0.8328057260820816, 0.6213660878829663, 0.8022639494832366, 0.4981213494290062, 0.5513190711239446, 0.6919769605702484, 0.1232670799133819, 0.5394293334779647]"
42,0.00018730348307472821,0.31936992861722646,0.6237683187895167,0.8167383663753695,0.7500258418810446,0.4109608764960387,0.5870947285299326,0.8131445549770235,0.7015864227845756,"[0.8569382966679587, 0.6186626865671642, 0.8197350838027758, 0.4725285183726047, 0.5590041919474095, 0.6978154693453736, 0.10196239515562681, 0.5701111863805477]"
43,0.00018272148620948142,0.3063045285250011,0.6433882609678987,0.8273618926612117,0.7630077939805394,0.40646316292129947,0.5880704984548559,0.8116991675412998,0.70667946886725,"[0.858098145835774, 0.6149997593268047, 0.8116796937687494, 0.5129976136845157, 0.5492337525923133, 0.7015897952752135, 0.10690901891648558, 0.5490562082389916]"
44,0.00017810719718785875,0.3069993500646792,0.6471930135379457,0.8277498605514891,0.7690220105310189,0.4034665243647923,0.5832917710727346,0.8045095795060124,0.7128714353867431,"[0.8615734290318275, 0.6318609009313664, 0.7855522184412216, 0.43834220032297483, 0.5695188878686284, 0.6904202425736642, 0.1619736195092429, 0.5270926699029508]"
45,0.00017346516975603468,0.3243746741821891,0.6413487166952998,0.8241906843548087,0.7651462962300392,0.3948901485059863,0.6084167259197568,0.8225512906875282,0.7283055746492253,"[0.8567955057557377, 0.6439917870840274, 0.8399445825435012, 0.5057522818969509, 0.6014959963973068, 0.6936181628884073, 0.16199644565666763, 0.5637390451354548]"
46,0.0001687999850346457,0.30392159207871083,0.653528914675421,0.8371936292790283,0.7707693374180429,0.39991021769069063,0.5988434878069463,0.8167713276729446,0.72646366419164,"[0.8358266967804447, 0.6218405193251269, 0.8324955331488407, 0.499855468244852, 0.5846901145265349, 0.6997450785373153, 0.15863603092547693, 0.5576584609669791]"
47,0.00016411624699777717,0.30789225587719365,0.6426034942018957,0.8261153592181794,0.7675936544048457,0.40176837410882255,0.6026242589419128,0.8130766918277023,0.739690456500501,"[0.8325744331175514, 0.6541815648460217, 0.8224190476953298, 0.492340811369836, 0.5854720144441579, 0.687549809556053, 0.18116507125728656, 0.5652913192490664]"
48,0.00015941857792939706,0.29449656135157537,0.6597110049321215,0.8350198372844014,0.7766110865480177,0.39691066630532806,0.5942008077637755,0.8058399901671667,0.7469738178391668,"[0.8359423040261905, 0.6378844969849331, 0.7934547492696702, 0.5047713150120776, 0.501942274811411, 0.7034345431277328, 0.22092929726251442, 0.5552474816156743]"
49,0.00015471161386171927,0.31092453708774165,0.6446360706173218,0.830323209283485,0.7567309207683104,0.3959959812253435,0.6030764571811678,0.821906834881024,0.72303195453634,"[0.8564733321128079, 0.6360821380855146, 0.8468277080006771, 0.48875733601502164, 0.5864611609733116, 0.7039587259191932, 0.1507830520820687, 0.5552682042607477]"
50,0.00015000000000000001,0.29375459096933665,0.6598374035480101,0.8373406654690807,0.7768398987320537,0.3870852985114695,0.6086595932447239,0.8241267898447924,0.7350258567336742,"[0.8484840956391131, 0.635257383515016, 0.8540501704858364, 0.4652853837095353, 0.6306918028867019, 0.7056133848875952, 0.1375548635763442, 0.5923396612576488]"
51,0.00014528838613828078,0.2819186911771172,0.6829933637475002,0.8458281604460801,0.7898263583248091,0.39469321086027914,0.6162545794641978,0.8230365854387895,0.7403454715933913,"[0.8546589860616428, 0.6354376377233089, 0.8344473798339911, 0.5004289666102218, 0.5996329880783436, 0.6925350747840742, 0.22831307423490863, 0.5845825283870915]"
52,0.00014058142207060302,0.2924042061755532,0.6789797439297333,0.8450731621364793,0.7846051610083762,0.3859500439367562,0.6183104392304792,0.8322226438579761,0.7321573454321632,"[0.8640535798885051, 0.6555432268256446, 0.8423345899442394, 0.49278140441451856, 0.6011417503104731, 0.7229958897289128, 0.17458059686255828, 0.5930524758689816]"
53,0.00013588375300222289,0.2824960272563131,0.6792050475914023,0.844378240582527,0.7901654597269417,0.40314247452210045,0.5913858958351652,0.8135486824723521,0.7156708408726163,"[0.842221261291438, 0.6399814273689883, 0.8118582989426786, 0.504777330919754, 0.5702736181981184, 0.7020641608413456, 0.08881446013299207, 0.5710966089860069]"
54,0.0001312000149653544,0.2716544615594964,0.6928650541433025,0.8500681706390958,0.8033349450546831,0.3928762217548406,0.6075476284551373,0.825832400723597,0.7244847292839097,"[0.8594550034414126, 0.6467367616365632, 0.8252172348890235, 0.5107148890552753, 0.5691579254913868, 0.7176605371856776, 0.14908458762432886, 0.5823540883174303]"
55,0.0001265348302439654,0.27894718317609085,0.675313516345123,0.8450996355436833,0.7849417640484311,0.39054289488034827,0.617330253608777,0.8247262069784556,0.7476503873486307,"[0.8549947788261764, 0.6338635453098438, 0.8461392459244946, 0.5043397268241688, 0.6317030122636861, 0.6953082555546815, 0.18366325676286893, 0.5886302074042965]"
56,0.00012189280281214134,0.2867290103121808,0.6791060526786225,0.8446818985331815,0.7930549713405174,0.38648141990198154,0.6171429490191496,0.831375452995676,0.7357270242179845,"[0.852503021948587, 0.6529356134706662, 0.8464395493735907, 0.5221649868752657, 0.5794649268401785, 0.7242189627466828, 0.17215639405839167, 0.5872601368398338]"
57,0.00011727851379051869,0.2740676159921445,0.6988852136652635,0.8537111613414156,0.8026252891805797,0.3846513244593255,0.6202936543401725,0.8308952845974208,0.7388546853984457,"[0.8576477542223215, 0.633482155867733, 0.8434888570638929, 0.521770582531676, 0.6118471624227725, 0.7251883380275177, 0.1790617224009225, 0.589862662184543]"
58,0.0001126965169252718,0.2796658371624194,0.6939848326093092,0.8515578760055829,0.7941295319558974,0.39289425578072806,0.6055617738318335,0.822050250709176,0.7250902985090787,"[0.8543633588223912, 0.6567647214975103, 0.8257996374113762, 0.5082672020303415, 0.6045783488406439, 0.7038440627260835, 0.1141003989524439, 0.5767764603738774]"
59,0.00010815133409411566,0.2767911169089769,0.6928230713281405,0.8500924253636781,0.8014169473935344,0.38638047637226425,0.6137858458507987,0.8303341930552808,0.7317666125011619,"[0.8526530944543269, 0.6584825154239968, 0.8366645954326821, 0.5006759242799442, 0.5536798751911018, 0.7307654601866908, 0.18021067321169537, 0.5971546286259509]"
60,0.00010364745084375796,0.2682569332812962,0.7055864009327039,0.856368044551147,0.8074360510636717,0.38751295738131086,0.6082573362723219,0.8303439575371975,0.7163529076795865,"[0.8528748690569194, 0.6517811464549653, 0.8349865804227014, 0.476008328522945, 0.6072065643952907, 0.7286957116348751, 0.12062074497916415, 0.5938847447117142]"
61,9.918931196320633e-05,0.26324432539312465,0.7131687898848665,0.8594886755100196,0.8146624949677507,0.3823894273454898,0.6250353161463484,0.8307906825848879,0.7494662970569328,"[0.8458817273793042, 0.6405723056622601, 0.8417922913018466, 0.537406198148049, 0.6369137963640948, 0.719698931486961, 0.19152172618564292, 0.5864955526426292]"
62,9.478131709729838e-05,0.26978157146980886,0.6996039273245265,0.8542213291007474,0.8037812673598529,0.3911462760417261,0.618002287087698,0.8290377139687871,0.7407784489029006,"[0.843507506002836, 0.6477740283244698, 0.8470420552980439, 0.5129347698681255, 0.6353955854178472, 0.7177141000706826, 0.14701021234108347, 0.592640039378495]"
63,9.042781640478292e-05,0.260255756346803,0.7096401125229392,0.8548762928269021,0.815296881526264,0.38693373504086076,0.6222703731743578,0.8318295014048038,0.7381093654878839,"[0.8552808176935693, 0.6413282620649022, 0.844472064458986, 0.5272944228274967, 0.5955264150196199, 0.7243369529779652, 0.19383837192541048, 0.5960856784269128]"
64,8.613310626523913e-05,0.25172185427264165,0.722419483811783,0.8626185904709305,0.8227382657874264,0.37950244406673395,0.6306625309555067,0.8372804013787937,0.7447355511329274,"[0.8572286381791929, 0.6467113709692732, 0.8517781141376255, 0.5210307509839248, 0.6342086529569481, 0.7335629229232815, 0.2011247554879374, 0.5996550420058703]"
65,8.190142503906802e-05,0.2647655104335986,0.7205832981631337,0.8616673356820495,0.8172037793113294,0.3799886146438456,0.626227400894693,0.8383879377401986,0.739604999619238,"[0.8616078863791687, 0.663928040281831, 0.848299227577953, 0.5231210671829749, 0.6080567147192716, 0.7345896401870879, 0.16482028736552487, 0.6053963434637322]"
66,7.773694888474271e-05,0.24791219830513,0.7278458911562675,0.8655554154219337,0.824951437743985,0.38238603767947615,0.6251277062832236,0.8346238520173237,0.7429519249337151,"[0.8654640323705072, 0.6547149385646791, 0.8393288601519229, 0.5139959273946043, 0.6048760374135425, 0.7262204427017952, 0.19084478273022426, 0.6055766289385133]"
67,7.364378763744433e-05,0.25723202918705185,0.7263138466349199,0.8669918939461091,0.8261629660758043,0.38825381359207295,0.6197113835094373,0.8333796129090845,0.7349982748880513,"[0.8666583275555206, 0.6417174922411901, 0.8549149340743463, 0.5221597171695661, 0.6223453446921837, 0.7131606961555363, 0.13713985662755127, 0.5995946995596045]"
68,6.96259807531505e-05,0.26356011629104614,0.7173378839856767,0.8603948888876204,0.819527296860062,0.3814803144642126,0.6200987185025616,0.8340931524251495,0.7328204879455072,"[0.867902706062448, 0.6488381822228357, 0.8474002748135534, 0.5154962998546445, 0.6292711654984353, 0.7207603563060523, 0.13097075442084335, 0.60015000884168]"
69,6.568749332218042e-05,0.2538549060884275,0.7311869142658454,0.8661517886943904,0.826379096105732,0.37791522863869353,0.6274828091942913,0.8364062361351985,0.746231928387765,"[0.862907858725025, 0.6573701155682253, 0.849456778484054, 0.5156477511934554, 0.6094019453420587, 0.7333984934652601, 0.18905918299731264, 0.6026203477789396]"
70,6.183221215612908e-05,0.2568132657753794,0.7366517046737309,0.8687436408086388,0.8283294449744597,0.37584419506732547,0.6332665919249854,0.8401434695328025,0.7490316540576838,"[0.8664862645007968, 0.664050761197647, 0.8541739251183451, 0.5236373905676363, 0.6278358534656718, 0.7289315556970014, 0.1942440708131649, 0.6067729140396205]"
71,5.806394195205354e-05,0.25421665608882904,0.7352792725139187,0.8674281558794712,0.8324976429190689,0.3793308411803201,0.6308904331459944,0.8393255721162525,0.7433978751488801,"[0.864714780050144, 0.6545372251628737, 0.8569999224616632, 0.5285578127666305, 0.6193446440452428, 0.7280923614935139, 0.18556151842790625, 0.6093152007599796]"
72,5.438640153769656e-05,0.24708470702171326,0.7440496389796574,0.8695670305485671,0.8361969225391485,0.3777677450224618,0.6341902324987375,0.8419053482386523,0.7435640536947644,"[0.867042627013272, 0.6585819212230619, 0.8557571685582377, 0.5260551938185516, 0.6356975668735177, 0.732005859311657, 0.1832692334784385, 0.6151122897131637]"
73,5.080322020145227e-05,0.2465120216733531,0.7367835746973745,0.8706108668705341,0.8307695032836293,0.3780176550428444,0.6326151926781541,0.8422280643660002,0.737913327132216,"[0.8685205156228513, 0.6551779704565774, 0.8627813048002547, 0.5177742216929445, 0.6428964799442207, 0.7357012714769899, 0.1743746762940621, 0.603695101137332]"
74,4.731793411069671e-05,0.2440938479021976,0.7423333625803795,0.8707964392082577,0.8337474586949642,0.37435978483930926,0.6311120339077093,0.8413574387470998,0.7431629659029191,"[0.8670927997040916, 0.6607117792116263, 0.856883937429675, 0.5220232771688142, 0.62559921783678, 0.734706133777708, 0.1715431629810621, 0.6103359631519175]"
75,4.39339828220179e-05,0.23589358204289487,0.7533149013856948,0.8751498822428814,0.8435105597782904,0.3738213320758855,0.6334344719435913,0.8420770810643627,0.7435501554881692,"[0.8620608357164988, 0.6638742960252073, 0.8534051273648959, 0.5316805677157734, 0.6360971029283715, 0.735603141174866, 0.17135276244276115, 0.6134019421803559]"
76,4.065470588678832e-05,0.243176312038773,0.7504230156165019,0.8746150074061996,0.8405626458194468,0.37893242479484773,0.6276640083713778,0.843926840107463,0.7303512072656653,"[0.8698888776789704, 0.6499912154277087, 0.8623935708405995, 0.537067053225665, 0.6522314105491012, 0.7408899272874979, 0.09724500851261415, 0.6116050034488665]"
77,3.7483339555431075e-05,0.23866624894895053,0.7502460070139138,0.8733610855346309,0.8409856797756824,0.3716792347275208,0.6363583636163551,0.8429352569688192,0.744568913592926,"[0.868586404784649, 0.6597109369171967, 0.8576074427383614, 0.5234005307670252, 0.6573897792324644, 0.7347318697765562, 0.18299857840584402, 0.6064413663087435]"
78,3.442301358363164e-05,0.22511088926541178,0.7585349416855518,0.8767319752769827,0.8457509923279269,0.3691389995200612,0.6448193269729625,0.8444286124219589,0.755712005784909,"[0.8669899579808198, 0.6633780575225628, 0.8608946109735567, 0.5213035631413396, 0.6556551311646391, 0.7327629863099819, 0.24209667100531668, 0.6154736376854827]"
79,3.147674814364645e-05,0.24481666244958578,0.7590872091425654,0.8767670864679854,0.8459034520130435,0.37747509067303664,0.6307450399203116,0.841470218513238,0.7414464598729866,"[0.8648158998673573, 0.6558335439183881, 0.8619170338765884, 0.5207859092346678, 0.6403509054689163, 0.7337323009169535, 0.16562373756111234, 0.6029009885185088]"
80,2.8647450843757908e-05,0.24264832389982124,0.7585620012725587,0.8746303012378633,0.8462092800930082,0.37233719201845544,0.6410644369340724,0.8432367353479983,0.7586631513286402,"[0.8638706411610195, 0.6610470538836268, 0.8630206848965755, 0.5187481789417959, 0.6508864115478649, 0.7335925452054485, 0.22112331666727492, 0.6162266631689733]"
81,2.5937913858815748e-05,0.2374680144222159,0.7646889047273667,0.8785251016474365,0.8508200637744483,0.370284689921085,0.645472281347726,0.8447879453564945,0.7560387793104413,"[0.8630982383065551, 0.6634321986766514, 0.8674288317380121, 0.5343802709906136, 0.6416726924903818, 0.7357568567635511, 0.2527829214061528, 0.6052262404098914]"
82,2.3350811174697777e-05,0.23397208750247955,0.7537748890561704,0.8748822617293727,0.8393593175190229,0.37240571619194246,0.6442556520005723,0.8449497916442643,0.7546674260704698,"[0.8632351317756995, 0.659930243888763, 0.8642578006542158, 0.5398581187598529, 0.6601392294753056, 0.734261418246672, 0.21993122264537032, 0.6124320505586999]"
83,2.088869594940844e-05,0.2350833408142391,0.7670811675922455,0.8802266804339872,0.8500829420540477,0.36887537653201097,0.6477471283197662,0.8445730046983025,0.758231191080363,"[0.8655297505087379, 0.6630837803576939, 0.8601845725855307, 0.5352195614979903, 0.6489594623344295, 0.7327461785372078, 0.266991757648988, 0.6092619630875514]"
