epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.4049834578644997,0.32941176470588235,1.8173033854540657,0.6460784313725491,0.0002999814948722491
2,1.0819866797503304,0.8666666666666667,1.0680171861368066,0.8107843137254902,0.0002999259840548597
3,0.3549139908131431,0.9676470588235294,0.8047940920380985,0.8372549019607843,0.0002998334812442955
4,0.15321087679442238,0.9921568627450981,0.6702851861130957,0.8470588235294118,0.0002997040092642407
5,0.09527167014631571,0.9911764705882353,0.633495816413094,0.865686274509804,0.00029953760005996916
6,0.06883352676443025,0.9921568627450981,0.5677438685707018,0.8588235294117647,0.000299334294690462
7,0.09324737430787554,0.9862745098039216,0.6304312748067519,0.85,0.00029909414331827697
8,0.06888559110024396,0.9921568627450981,0.5559124002854029,0.8588235294117647,0.0002988172051971717
9,0.05559087037747981,0.9911764705882353,0.8619620033338958,0.8098039215686275,0.00029850354865748363
10,0.16199566382987826,0.9735294117647059,0.724079864282234,0.8147058823529412,0.0002981532510892707
11,0.13562004469773348,0.9784313725490196,0.8708612295926786,0.792156862745098,0.0002977663989232161
12,0.1034926643558577,0.9823529411764705,0.7675600367433885,0.8127450980392157,0.0002973430876093033
13,0.14271597279345288,0.9705882352941176,1.1118728579259387,0.7431372549019608,0.00029688342159326487
14,0.10443345916037466,0.9813725490196078,0.8140103263013503,0.8049019607843138,0.00029638751429081215
15,0.08025961179359287,0.9882352941176471,0.7425251321173182,0.8333333333333334,0.0002958554880596515
