model,run_name,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,best_epoch,epochs_completed,best_val_acc,test_acc,test_loss,summary_path
resnet101,resnet101_pretrained_lr0p0003_wd1e-05_bs32_ls0p1,True,0.0003,1e-05,32,0.1,31,46,0.9480392156862745,0.9302325581395349,1.0698767946898249,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0003_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs16_ls0p1,True,0.0001,0.0001,16,0.1,41,56,0.9480392156862745,0.9263294844690193,1.1407490336307569,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs16_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs16_ls0p1,True,5e-05,0.0001,16,0.1,44,59,0.9480392156862745,0.916083916083916,1.1863252089302372,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs16_ls0p1,True,5e-05,0.0001,16,0.1,77,92,0.9470588235294117,0.9234021792161327,1.1605391724940566,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd0p0001_bs16_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs16_ls0,True,0.0001,1e-05,16,0.0,53,68,0.9470588235294117,0.9255163441209953,0.27985482200958073,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd1e-05_bs32_ls0p1,True,5e-05,1e-05,32,0.1,68,83,0.946078431372549,0.9230769230769231,1.1613467246037146,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd1e-05_bs32_ls0p1/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd1e-05_bs16_ls0,True,0.0001,1e-05,16,0.0,98,113,0.946078431372549,0.9102293055781427,0.35597052367872356,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd1e-05_bs16_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs32_ls0p1,True,0.0003,0.0001,32,0.1,34,49,0.946078431372549,0.9264921125386242,1.0882805375417746,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs16_ls0p1,True,5e-05,1e-05,16,0.1,44,59,0.946078431372549,0.9172223125711498,1.186164358104607,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs16_ls0p1/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd0p0001_bs16_ls0,True,0.0001,0.0001,16,0.0,20,35,0.9450980392156862,0.9175475687103594,0.3013094267713996,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd0p0001_bs16_ls0/summary.json
