status,model,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,epochs_completed,best_epoch,best_val_acc,test_loss,test_acc,early_stopped,return_code,run_name
skipped,resnet18,True,0.0003,0.0001,32,0.0,27,17,0.9235294117647059,0.4901095699475905,0.8949422670352903,True,0,resnet18_pretrained_lr0p0003_wd0p0001_bs32_ls0
skipped,resnet18_se,True,0.001,1e-05,64,0.1,45,35,0.9235294117647059,1.4020529578693282,0.8832330460237438,True,0,resnet18_se_pretrained_lr0p001_wd1e-05_bs64_ls0p1
skipped,resnet18_cbam,True,0.001,1e-05,64,0.1,54,44,0.9235294117647059,1.3545271873396574,0.8861603512766304,True,0,resnet18_cbam_pretrained_lr0p001_wd1e-05_bs64_ls0p1
skipped,resnet18,True,0.0003,1e-05,32,0.0,24,14,0.9225490196078432,0.49293640979660647,0.8985200845665962,True,0,resnet18_pretrained_lr0p0003_wd1e-05_bs32_ls0
skipped,resnet18,True,0.0003,0.0001,64,0.1,31,21,0.9215686274509803,1.474418524417049,0.8827451618149292,True,0,resnet18_pretrained_lr0p0003_wd0p0001_bs64_ls0p1
skipped,resnet34_se,True,0.001,1e-05,64,0.1,61,51,0.9215686274509803,1.2914521602483897,0.8832330460237438,True,0,resnet34_se_pretrained_lr0p001_wd1e-05_bs64_ls0p1
skipped,resnet18_cbam,True,0.0003,1e-05,32,0.1,31,21,0.9215686274509803,1.3236964512770883,0.8964059196617337,True,0,resnet18_cbam_pretrained_lr0p0003_wd1e-05_bs32_ls0p1
skipped,resnet34_cbam,True,0.0003,1e-05,32,0.1,36,26,0.9215686274509803,1.234893766025699,0.8866482354854448,True,0,resnet34_cbam_pretrained_lr0p0003_wd1e-05_bs32_ls0p1
skipped,resnet18,True,0.0003,0.0001,64,0.0,36,26,0.9205882352941176,0.5064033144534574,0.8947796389656855,True,0,resnet18_pretrained_lr0p0003_wd0p0001_bs64_ls0
skipped,resnet34,True,0.0003,1e-05,64,0.0,21,11,0.9205882352941176,0.4415231188822821,0.901284761749878,True,0,resnet34_pretrained_lr0p0003_wd1e-05_bs64_ls0
skipped,resnet18_se,True,0.001,0.0001,64,0.1,40,30,0.9205882352941176,1.397465273420449,0.8780289477963896,True,0,resnet18_se_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet18_se,True,0.0003,0.0001,32,0.0,25,15,0.9205882352941176,0.43947684158934414,0.903886810863555,True,0,resnet18_se_pretrained_lr0p0003_wd0p0001_bs32_ls0
skipped,resnet18_cbam,True,0.0003,0.0001,32,0.1,31,21,0.9166666666666666,1.3324479024610707,0.8980322003577818,True,0,resnet18_cbam_pretrained_lr0p0003_wd0p0001_bs32_ls0p1
skipped,resnet18,True,0.0003,1e-05,32,0.1,27,17,0.9156862745098039,1.4045992452141753,0.8819320214669052,True,0,resnet18_pretrained_lr0p0003_wd1e-05_bs32_ls0p1
skipped,resnet18,True,0.001,1e-05,64,0.1,42,32,0.9147058823529411,1.3867263837371693,0.8819320214669052,True,0,resnet18_pretrained_lr0p001_wd1e-05_bs64_ls0p1
skipped,resnet34,True,0.001,0.0001,64,0.1,43,33,0.9147058823529411,1.33907422823215,0.8664823548544479,True,0,resnet34_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet34,True,0.0003,1e-05,64,0.1,21,11,0.9147058823529411,1.3331131585479112,0.8908765652951699,True,0,resnet34_pretrained_lr0p0003_wd1e-05_bs64_ls0p1
skipped,resnet34_cbam,True,0.0003,0.0001,32,0.1,34,24,0.9137254901960784,1.209062419668177,0.8962432915921288,True,0,resnet34_cbam_pretrained_lr0p0003_wd0p0001_bs32_ls0p1
skipped,resnet18,True,0.001,0.0001,64,0.1,38,28,0.9117647058823529,1.428676559433043,0.8812815091884859,True,0,resnet18_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet34,True,0.0003,0.0001,32,0.1,31,21,0.9058823529411765,1.2388901592057049,0.8977069442185721,True,0,resnet34_pretrained_lr0p0003_wd0p0001_bs32_ls0p1
skipped,resnet18_cbam,True,0.001,0.0001,64,0.1,36,26,0.9049019607843137,1.410752661326277,0.8694096601073346,True,0,resnet18_cbam_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet18_se,True,0.001,0.0001,64,0.0,35,25,0.9019607843137255,0.5068333382173542,0.8711985688729875,True,0,resnet18_se_pretrained_lr0p001_wd0p0001_bs64_ls0
skipped,resnet34_se,True,0.001,0.0001,64,0.1,35,25,0.8990196078431373,1.3697048331648571,0.8573751829565783,True,0,resnet34_se_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet34_se,True,0.0003,1e-05,64,0.0,18,8,0.8960784313725491,0.5497038066194067,0.863717677671166,True,0,resnet34_se_pretrained_lr0p0003_wd1e-05_bs64_ls0
skipped,resnet34_cbam,True,0.001,0.0001,64,0.1,33,23,0.8950980392156863,1.3296363398900437,0.863717677671166,True,0,resnet34_cbam_pretrained_lr0p001_wd0p0001_bs64_ls0p1
skipped,resnet34,True,0.001,1e-05,64,0.1,38,28,0.8911764705882353,1.3489195060528358,0.8684338916897056,True,0,resnet34_pretrained_lr0p001_wd1e-05_bs64_ls0p1
skipped,resnet18,True,0.001,1e-05,32,0.0,41,31,0.8872549019607843,0.564441189632743,0.8565620426085543,True,0,resnet18_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet18,True,0.001,0.0001,32,0.1,48,38,0.884313725490196,1.452728098118125,0.8440396812489835,True,0,resnet18_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet34_cbam,True,0.001,0.0001,32,0.1,76,66,0.8813725490196078,1.349762205574295,0.8531468531468531,True,0,resnet34_cbam_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet34_cbam,True,0.0003,0.0001,64,0.0,19,9,0.8813725490196078,0.5966845136726507,0.8534721092860628,True,0,resnet34_cbam_pretrained_lr0p0003_wd0p0001_bs64_ls0
skipped,resnet18,True,0.001,1e-05,32,0.1,29,19,0.8794117647058823,1.4640076167410148,0.850707432102781,True,0,resnet18_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet34_cbam,True,0.0003,0.0001,32,0.0,23,13,0.8784313725490196,0.49672066189188074,0.8702228004553586,True,0,resnet34_cbam_pretrained_lr0p0003_wd0p0001_bs32_ls0
skipped,resnet18_se,True,0.001,0.0001,32,0.1,38,28,0.8735294117647059,1.4626854698063592,0.834932509351114,True,0,resnet18_se_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet34_cbam,True,0.0003,1e-05,64,0.0,17,7,0.8705882352941177,0.6482249408564125,0.8376971865343958,True,0,resnet34_cbam_pretrained_lr0p0003_wd1e-05_bs64_ls0
skipped,resnet34,True,0.0003,1e-05,32,0.0,15,5,0.865686274509804,0.7163629948136855,0.8412750040657018,True,0,resnet34_pretrained_lr0p0003_wd1e-05_bs32_ls0
skipped,resnet18_cbam,True,0.001,0.0001,32,0.1,31,21,0.8647058823529412,1.5142041721427746,0.8232232883395674,True,0,resnet18_cbam_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet34,True,0.0003,0.0001,32,0.0,17,7,0.8637254901960785,0.6332715674598666,0.8450154496666125,True,0,resnet34_pretrained_lr0p0003_wd0p0001_bs32_ls0
skipped,resnet18_cbam,True,0.001,1e-05,32,0.1,33,23,0.8598039215686275,1.505100675938982,0.8176939339730037,True,0,resnet18_cbam_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet18_se,True,0.001,1e-05,64,0.0,28,18,0.8568627450980392,0.6721341940119782,0.827939502358107,True,0,resnet18_se_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet34_se,True,0.0003,1e-05,32,0.0,23,13,0.8519607843137255,0.6920309767649874,0.826150593592454,True,0,resnet34_se_pretrained_lr0p0003_wd1e-05_bs32_ls0
skipped,resnet18_se,True,0.001,1e-05,32,0.0,34,24,0.85,0.7073447214781657,0.8225727760611482,True,0,resnet18_se_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet18_se,True,0.001,1e-05,32,0.1,24,14,0.8490196078431372,1.5537536068260427,0.8074483655879005,True,0,resnet18_se_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet34_se,True,0.001,1e-05,32,0.1,39,29,0.8490196078431372,1.5114666342366943,0.7934623516018865,True,0,resnet34_se_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet34,True,0.001,1e-05,32,0.1,39,29,0.8480392156862745,1.4743368156287007,0.8123272076760449,True,0,resnet34_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet34_se,True,0.0003,0.0001,32,0.0,15,5,0.846078431372549,0.7247272140060466,0.8168807936249797,True,0,resnet34_se_pretrained_lr0p0003_wd0p0001_bs32_ls0
skipped,resnet34_cbam,True,0.001,1e-05,32,0.1,36,26,0.8441176470588235,1.552434400836323,0.7887461375833469,True,0,resnet34_cbam_pretrained_lr0p001_wd1e-05_bs32_ls0p1
skipped,resnet34_cbam,True,0.0003,1e-05,32,0.0,19,9,0.8411764705882353,0.7919507176654829,0.8045210603350138,True,0,resnet34_cbam_pretrained_lr0p0003_wd1e-05_bs32_ls0
skipped,resnet18,True,0.001,0.0001,64,0.0,18,8,0.8352941176470589,0.7231444417776025,0.8255000813140349,True,0,resnet18_pretrained_lr0p001_wd0p0001_bs64_ls0
skipped,resnet34_se,True,0.001,0.0001,32,0.1,32,22,0.8343137254901961,1.5837417634197668,0.778175313059034,True,0,resnet34_se_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet18,True,0.001,1e-05,64,0.0,21,11,0.8313725490196079,0.8086116729950319,0.8024068954301512,True,0,resnet18_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet34_se,True,0.001,0.0001,64,0.0,57,47,0.8274509803921568,0.9025534847581625,0.7893966498617662,True,0,resnet34_se_pretrained_lr0p001_wd0p0001_bs64_ls0
skipped,resnet18_cbam,True,0.001,0.0001,64,0.0,27,17,0.8215686274509804,0.8812457391024993,0.7754106358757522,True,0,resnet18_cbam_pretrained_lr0p001_wd0p0001_bs64_ls0
skipped,resnet34,True,0.001,0.0001,32,0.1,27,17,0.8205882352941176,1.6088088590898326,0.7768742885021955,True,0,resnet34_pretrained_lr0p001_wd0p0001_bs32_ls0p1
skipped,resnet34,True,0.001,1e-05,64,0.0,49,39,0.8166666666666667,0.9453993142347866,0.7846804358432266,True,0,resnet34_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet18_cbam,True,0.001,0.0001,32,0.0,31,21,0.8117647058823529,0.8364413219785318,0.7942754919499105,True,0,resnet18_cbam_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet18_cbam,True,0.001,1e-05,64,0.0,22,12,0.8088235294117647,0.8408820853430937,0.7845178077736217,True,0,resnet18_cbam_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet34_se,True,0.001,1e-05,64,0.0,36,26,0.796078431372549,1.0611504188365113,0.7554073833143601,True,0,resnet34_se_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet34_cbam,True,0.001,0.0001,64,0.0,31,21,0.7931372549019607,1.0483798534817028,0.7544316148967312,True,0,resnet34_cbam_pretrained_lr0p001_wd0p0001_bs64_ls0
skipped,resnet18_cbam,True,0.001,1e-05,32,0.0,32,22,0.7823529411764706,1.0440331594071885,0.7558952675231745,True,0,resnet18_cbam_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet34_cbam,True,0.001,1e-05,64,0.0,33,23,0.7725490196078432,1.1952846691261987,0.717027158887624,True,0,resnet34_cbam_pretrained_lr0p001_wd1e-05_bs64_ls0
skipped,resnet18,True,0.001,0.0001,32,0.0,19,9,0.7686274509803922,1.043673250947198,0.7342657342657343,True,0,resnet18_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet34_se,True,0.001,0.0001,32,0.0,36,26,0.7676470588235295,1.3443650284460655,0.6970239063262319,True,0,resnet34_se_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet34_cbam,True,0.001,1e-05,32,0.0,44,34,0.7647058823529411,1.208474054962886,0.7288990079687754,True,0,resnet34_cbam_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet18_se,True,0.001,0.0001,32,0.0,31,21,0.7637254901960784,0.9665847068113619,0.7617498780289478,True,0,resnet18_se_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet34,True,0.001,1e-05,32,0.0,35,25,0.7490196078431373,1.2002985471559533,0.7139372255651325,True,0,resnet34_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet34,True,0.001,0.0001,32,0.0,20,10,0.7382352941176471,1.2719423020863474,0.6836884046186372,True,0,resnet34_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet34_se,True,0.001,1e-05,32,0.0,22,12,0.7245098039215686,1.3356346308913614,0.6700276467718328,True,0,resnet34_se_pretrained_lr0p001_wd1e-05_bs32_ls0
skipped,resnet34_cbam,True,0.001,0.0001,32,0.0,25,15,0.7029411764705882,1.4995501152934787,0.6451455521222963,True,0,resnet34_cbam_pretrained_lr0p001_wd0p0001_bs32_ls0
skipped,resnet34,True,0.001,0.0001,64,0.0,20,10,0.6696078431372549,1.5937827062288867,0.6256301837697187,True,0,resnet34_pretrained_lr0p001_wd0p0001_bs64_ls0
completed,resnet34,False,0.0003,0.0001,32,0.1,106,96,0.6166666666666667,2.4261471416760623,0.5543990892828102,True,0,resnet34_scratch_lr0p0003_wd0p0001_bs32_ls0p1
completed,resnet34,False,0.0003,0.0001,64,0.1,135,125,0.6078431372549019,2.4948860671117377,0.5491949910554562,True,0,resnet34_scratch_lr0p0003_wd0p0001_bs64_ls0p1
completed,resnet34,False,0.0003,1e-05,32,0.1,80,70,0.6009803921568627,2.515383928573157,0.5267523174499918,True,0,resnet34_scratch_lr0p0003_wd1e-05_bs32_ls0p1
skipped,resnet18,False,0.001,0.0001,32,0.1,112,102,0.5911764705882353,2.543011942846559,0.5272402016588064,True,0,resnet18_scratch_lr0p001_wd0p0001_bs32_ls0p1
completed,resnet34,False,0.001,1e-05,32,0.1,142,132,0.5901960784313726,2.5673969363483846,0.5217108472922426,True,0,resnet34_scratch_lr0p001_wd1e-05_bs32_ls0p1
completed,resnet18,False,0.0003,0.0001,32,0.0,109,99,0.5754901960784313,2.26573617508943,0.5369978858350951,True,0,resnet18_scratch_lr0p0003_wd0p0001_bs32_ls0
completed,resnet34,False,0.0003,1e-05,64,0.1,89,79,0.5725490196078431,2.6249215857617,0.5026833631484794,True,0,resnet34_scratch_lr0p0003_wd1e-05_bs64_ls0p1
completed,resnet34,False,0.001,0.0001,64,0.1,156,146,0.5676470588235294,2.629081630458636,0.512603675394373,True,0,resnet34_scratch_lr0p001_wd0p0001_bs64_ls0p1
completed,resnet34,False,0.0003,0.0001,32,0.0,69,59,0.5519607843137255,2.389095557610336,0.4890226053016751,True,0,resnet34_scratch_lr0p0003_wd0p0001_bs32_ls0
completed,resnet18,False,0.001,1e-05,64,0.1,94,84,0.5450980392156862,2.6337524370015744,0.5095137420718816,True,0,resnet18_scratch_lr0p001_wd1e-05_bs64_ls0p1
completed,resnet18,False,0.0003,0.0001,64,0.1,70,60,0.5401960784313725,2.6681166139147616,0.47780126849894294,True,0,resnet18_scratch_lr0p0003_wd0p0001_bs64_ls0p1
completed,resnet18,False,0.0003,1e-05,64,0.0,80,70,0.5343137254901961,2.541071917491534,0.47162140185396,True,0,resnet18_scratch_lr0p0003_wd1e-05_bs64_ls0
completed,resnet34,False,0.0003,1e-05,32,0.0,64,54,0.5343137254901961,2.584191081504121,0.4643031387217434,True,0,resnet34_scratch_lr0p0003_wd1e-05_bs32_ls0
completed,resnet18,False,0.001,1e-05,32,0.0,88,78,0.5313725490196078,2.9777496479491643,0.4472271914132379,True,0,resnet18_scratch_lr0p001_wd1e-05_bs32_ls0
completed,resnet34,False,0.001,0.0001,32,0.0,118,108,0.5294117647058824,3.054063098016532,0.46381525451292893,True,0,resnet34_scratch_lr0p001_wd0p0001_bs32_ls0
completed,resnet18,False,0.0003,1e-05,32,0.0,72,62,0.5274509803921569,2.4254919749621475,0.48739632460562693,True,0,resnet18_scratch_lr0p0003_wd1e-05_bs32_ls0
completed,resnet34,False,0.0003,0.0001,64,0.0,61,51,0.5196078431372549,2.541051512637707,0.4595869247032038,True,0,resnet34_scratch_lr0p0003_wd0p0001_bs64_ls0
completed,resnet34,False,0.0003,1e-05,64,0.0,70,60,0.5166666666666667,2.4887602787751417,0.48690844039681247,True,0,resnet34_scratch_lr0p0003_wd1e-05_bs64_ls0
completed,resnet18,False,0.0003,0.0001,32,0.1,57,47,0.5127450980392156,2.742609091281193,0.47227191413237923,True,0,resnet18_scratch_lr0p0003_wd0p0001_bs32_ls0p1
skipped,resnet18,False,0.001,0.0001,32,0.0,88,78,0.5117647058823529,3.0753408755533362,0.43698162302813465,True,0,resnet18_scratch_lr0p001_wd0p0001_bs32_ls0
completed,resnet18,False,0.0003,1e-05,64,0.1,51,41,0.5068627450980392,2.7805622176516054,0.46511627906976744,True,0,resnet18_scratch_lr0p0003_wd1e-05_bs64_ls0p1
completed,resnet34,False,0.001,0.0001,64,0.0,111,101,0.5029411764705882,3.0829133835822167,0.4478777036916572,True,0,resnet34_scratch_lr0p001_wd0p0001_bs64_ls0
completed,resnet18,False,0.001,0.0001,64,0.1,62,52,0.4970588235294118,2.8867777395023526,0.4400715563506261,True,0,resnet18_scratch_lr0p001_wd0p0001_bs64_ls0p1
completed,resnet18,False,0.001,0.0001,64,0.0,72,62,0.4872549019607843,3.0752802858082795,0.4190925353716051,True,0,resnet18_scratch_lr0p001_wd0p0001_bs64_ls0
completed,resnet34,False,0.001,0.0001,32,0.1,68,58,0.4872549019607843,2.9566904411294206,0.4421857212554887,True,0,resnet34_scratch_lr0p001_wd0p0001_bs32_ls0p1
completed,resnet34,False,0.001,1e-05,32,0.0,80,70,0.4872549019607843,3.0353281032478816,0.41665311432753294,True,0,resnet34_scratch_lr0p001_wd1e-05_bs32_ls0
completed,resnet18,False,0.0003,0.0001,64,0.0,51,41,0.48627450980392156,2.5750186441777916,0.43177752480078063,True,0,resnet18_scratch_lr0p0003_wd0p0001_bs64_ls0
completed,resnet18,False,0.0003,1e-05,32,0.1,39,29,0.47843137254901963,2.912100086834086,0.40966010733452596,True,0,resnet18_scratch_lr0p0003_wd1e-05_bs32_ls0p1
completed,resnet18,False,0.001,1e-05,64,0.0,72,62,0.4774509803921569,2.9871775424854605,0.4355179704016913,True,0,resnet18_scratch_lr0p001_wd1e-05_bs64_ls0
completed,resnet34,False,0.001,1e-05,64,0.1,69,59,0.4764705882352941,3.0496883386517952,0.403480240689543,True,0,resnet34_scratch_lr0p001_wd1e-05_bs64_ls0p1
completed,resnet34,False,0.001,1e-05,64,0.0,83,73,0.46862745098039216,3.103805529003047,0.41421369328346075,True,0,resnet34_scratch_lr0p001_wd1e-05_bs64_ls0
completed,resnet18,False,0.001,1e-05,32,0.1,44,34,0.44607843137254904,3.0466209039550076,0.40152870385428524,True,0,resnet18_scratch_lr0p001_wd1e-05_bs32_ls0p1
