epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.086432836569991,0.20588235294117646,2.4061605902279126,0.5862745098039216,0.0002999814948722491
2,1.822239044600842,0.746078431372549,1.5724759181340535,0.8049019607843138,0.0002999259840548597
3,1.161269567527023,0.9343137254901961,1.2997081602320952,0.884313725490196,0.0002998334812442955
4,0.9885700791489844,0.984313725490196,1.207745296347375,0.9029411764705882,0.0002997040092642407
5,0.9274985598582848,0.9911764705882353,1.2258762128212872,0.9029411764705882,0.00029953760005996916
6,0.9122231978996127,0.9950980392156863,1.1416109833062864,0.9274509803921569,0.000299334294690462
7,0.8749865578670127,1.0,1.0976972699165344,0.9294117647058824,0.00029909414331827697
8,0.8677738923652499,0.996078431372549,1.1624762521070593,0.9068627450980392,0.0002988172051971717
9,0.8604664391162349,0.9990196078431373,1.0939128955205282,0.9274509803921569,0.00029850354865748363
10,0.8586810450927884,0.9990196078431373,1.143896302989885,0.9098039215686274,0.0002981532510892707
11,0.8475241488101436,0.9990196078431373,1.0945183347253238,0.9284313725490196,0.0002977663989232161
12,0.8470290826816185,0.9980392156862745,1.1092626634766074,0.9235294117647059,0.0002973430876093033
13,0.8707479495628208,0.9931372549019608,1.2018270490216274,0.8941176470588236,0.00029688342159326487
14,0.8683266494788375,0.9931372549019608,1.1755033633288214,0.9068627450980392,0.00029638751429081215
15,0.8705344141698351,0.9931372549019608,1.1206614484973982,0.9166666666666666,0.0002958554880596515
16,0.8490100659576116,1.0,1.139856903225768,0.9147058823529411,0.00029528747416929463
17,0.8585355882551156,0.9941176470588236,1.113206052312664,0.9245098039215687,0.0002946836127686697
18,0.8524899660372267,0.996078431372549,1.1390261615023893,0.9068627450980392,0.0002940440528515414
19,0.8542878298198475,0.996078431372549,1.1732164862109165,0.9088235294117647,0.00029336895221974946
20,0.8367178056754317,0.9990196078431373,1.1703036467234293,0.9029411764705882,0.000292658477444273
21,0.8507411601496678,0.9941176470588236,1.121919383722193,0.9147058823529411,0.00029191280382413173
22,0.8338426926556756,0.9980392156862745,1.1322522916045843,0.9215686274509803,0.00029113211534313374
