epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.526335389006372,0.04215686274509804,4.214275651819566,0.17254901960784313,4.999691581204152e-05
2,3.848614112068625,0.3480392156862745,3.5191202229144527,0.5352941176470588,4.998766400914329e-05
3,3.006015137130139,0.7294117647058823,2.8334003317589853,0.7137254901960784,4.9972246874049254e-05
4,2.2509142726075417,0.8823529411764706,2.225359114478616,0.8049019607843138,4.995066821070679e-05
5,1.631499098328983,0.9470588235294117,1.751028829462388,0.8549019607843137,4.99229333433282e-05
6,1.154847162845088,0.9745098039215686,1.4182144478255627,0.8892156862745098,4.9889049115077e-05
7,0.8214824017356424,0.9892156862745098,1.1497802439857931,0.907843137254902,4.98490238863795e-05
8,0.6005159251830157,0.9950980392156863,0.9733736176116794,0.9294117647058824,4.980286753286195e-05
9,0.44066285479302497,0.9990196078431373,0.839548912936566,0.9382352941176471,4.9750591442913934e-05
10,0.34984546934857086,0.9970588235294118,0.7416213622280196,0.9392156862745098,4.9692208514878444e-05
11,0.28134230661625953,0.9990196078431373,0.6614357494840435,0.9441176470588235,4.9627733153869345e-05
12,0.24255633956077052,1.0,0.6085198904953751,0.95,4.955718126821722e-05
13,0.18572454446671055,0.9980392156862745,0.5615096636846953,0.953921568627451,4.9480570265544144e-05
14,0.16959407148407954,1.0,0.5235696375370026,0.9470588235294117,4.939791904846869e-05
15,0.1436825115891064,1.0,0.48617544372876487,0.9529411764705882,4.930924800994192e-05
16,0.13658579634685142,1.0,0.46771621598916896,0.953921568627451,4.921457902821578e-05
17,0.10973891610024022,1.0,0.440635485275119,0.9509803921568627,4.911393546144496e-05
18,0.08644476715548366,1.0,0.4206503682276782,0.9480392156862745,4.900734214192359e-05
19,0.08447404585632623,1.0,0.4056815662804772,0.95,4.889482536995826e-05
20,0.081491599538747,1.0,0.38854958602026396,0.953921568627451,4.877641290737885e-05
21,0.07159128229992062,0.9990196078431373,0.37853068756122216,0.9490196078431372,4.865213397068864e-05
22,0.059371142746771084,1.0,0.3617053651342205,0.9509803921568627,4.852201922385565e-05
23,0.07780499418868739,1.0,0.35318686833568647,0.9529411764705882,4.83861007707467e-05
24,0.049482561647892,1.0,0.3398777899788875,0.9519607843137254,4.82444121472063e-05
25,0.049244534282707704,1.0,0.33396409200687033,0.9549019607843138,4.809698831278218e-05
26,0.04142063097188286,1.0,0.31981322812099083,0.9549019607843138,4.794386564209954e-05
27,0.036150772212182776,1.0,0.31575378273047655,0.9549019607843138,4.778508191588614e-05
28,0.037247916997647755,1.0,0.3060638947814119,0.9549019607843138,4.7620676311650497e-05
29,0.032399552330082536,1.0,0.29944359718584546,0.9568627450980393,4.74506893940154e-05
30,0.03368970114810794,1.0,0.2926448693462447,0.957843137254902,4.7275163104709206e-05
31,0.03312090489940316,1.0,0.2849547347017363,0.9598039215686275,4.7094140752217356e-05
32,0.03158601890592014,1.0,0.28247324917830674,0.957843137254902,4.6907667001096604e-05
33,0.030862342076850874,1.0,0.27345733391303645,0.9568627450980393,4.6715787860954796e-05
34,0.032641145703839324,1.0,0.274590201588238,0.9529411764705882,4.6518550675098603e-05
35,0.02697688047134993,1.0,0.26848494819566315,0.9568627450980393,4.631600410885232e-05
36,0.026752890098620863,1.0,0.26550911992203957,0.9558823529411765,4.610819813755039e-05
37,0.024832310330341844,1.0,0.2590557316939036,0.957843137254902,4.589518403420677e-05
38,0.021705179325505797,1.0,0.25933664230739367,0.9598039215686275,4.5677014356864056e-05
39,0.0193415774470743,1.0,0.253633446728482,0.9549019607843138,4.54537429356256e-05
40,0.021545981955440604,1.0,0.2504055705724978,0.957843137254902,4.52254248593737e-05
41,0.023038741442210534,1.0,0.24587204538139643,0.957843137254902,4.499211646217728e-05
42,0.025952877922385348,1.0,0.2484058865145141,0.9568627450980393,4.475387530939227e-05
43,0.018072391184521655,1.0,0.24064025469854766,0.9568627450980393,4.451076018345826e-05
44,0.019107173719242507,1.0,0.24204043003858305,0.9568627450980393,4.426283106939475e-05
45,0.017114782395462196,1.0,0.23504766325155893,0.9558823529411765,4.40101491400008e-05
46,0.01657311522456653,1.0,0.23155654715556725,0.9588235294117647,4.375277674076151e-05
