epoch,lr,train_loss,train_miou,train_pixel_acc,train_mean_acc,val_loss,val_miou,val_pixel_acc,val_mean_acc,val_per_class_iou
11,0.00029113211534313374,0.6850299368563452,0.5316054308045224,0.7826357281786371,0.6407753516844862,0.730726959549378,0.504630216338601,0.762190558990958,0.6256829890668847,"[0.7963336258370377, 0.5285460541496464, 0.7704083143202379, 0.49225906774497924, 0.3427910699991106, 0.6115484547160007, 0.0, 0.49515514394179516]"
12,0.0002894664728832376,0.6709734201431274,0.5380933551173928,0.7850645609717141,0.64684142666761,0.6753368277416051,0.5335346045112819,0.7826895020468185,0.6598837829974278,"[0.8366748701197351, 0.5856741317044084, 0.7748386343622863, 0.5002505425171626, 0.41586158249147787, 0.6287947937013414, 0.0, 0.5261822811938427]"
13,0.0002876631938525971,0.6445616487609712,0.5494967980586682,0.7929812082967098,0.6576054733017277,0.8383405932756228,0.4785436349297756,0.7320106203387567,0.5988899993760206,"[0.7576518384287134, 0.5895430444187825, 0.6725002597883915, 0.44908595994078987, 0.3335637029021421, 0.5920733649017648, 0.0, 0.43393090905762055]"
14,0.0002857240578699029,0.6378647143903532,0.5519256167411635,0.7933399455819621,0.6626865402147621,0.665601252395416,0.5137197575642184,0.7815202053372903,0.6239159798656172,"[0.8275108096813226, 0.5937664953492134, 0.7639687590755969, 0.4442549540906086, 0.3489876279841674, 0.6741262192406302, 0.0007782666445293043, 0.45636492844767923]"
15,0.00028365097862825513,0.6271607166058139,0.552080416034486,0.7960383375432657,0.6598650228063614,0.7068585942838793,0.5162183248790673,0.7719606554847889,0.6271985258005052,"[0.8207174085166443, 0.5521537420032838, 0.7625087718866266, 0.4533593924824008, 0.43442738807441983, 0.630238551876204, 0.0003321638398139883, 0.4760091803531449]"
16,0.0002814460020065795,0.6146667180092711,0.5591063856599487,0.8002262840868004,0.6679747371935565,0.6341311708789006,0.5389577653786555,0.7926222992205868,0.6521079046734626,"[0.8153956057602018, 0.5680962539769018, 0.791775729227885, 0.4902402593461923, 0.45674222166190026, 0.6690296032403683, 0.0008922457618326313, 0.5194902040539624]"
17,0.0002791113040505915,0.6098209697949258,0.5609602378311291,0.800840794551174,0.6694530092875872,0.6139747450284869,0.546022293620311,0.8010915226110615,0.6651502609335324,"[0.8211159461913194, 0.6183460424130749, 0.7816047628712537, 0.4870513377369879, 0.40351005330165096, 0.6970459249474403, 0.003724240668708102, 0.5557800408320517]"
18,0.00027664918882530225,0.5946792638615558,0.5688919652296637,0.8053013374886602,0.6759268383719874,0.6231038720808296,0.5608500791123232,0.8035215359920634,0.6837182935463402,"[0.8344627638961258, 0.5874560120760414, 0.8175652936657368, 0.5109139653727323, 0.49664005750480583, 0.6693758594503623, 0.0028721085202442326, 0.5675145724125377]"
19,0.00027406208614118424,0.5823070336329309,0.5735821864348583,0.8079821307732464,0.6802773877171776,0.6151255224352685,0.5558252920988549,0.7970293760776784,0.6816994242248677,"[0.8245765709388222, 0.5797386208590378, 0.826134498930549, 0.4978496386871243, 0.5231117707052123, 0.6328290450105888, 0.0036706869428421605, 0.5586915047166622]"
20,0.0002713525491562421,0.5509041088976359,0.5906693770592625,0.8200624914578026,0.6953822063976588,0.6156488885389311,0.5576931383214261,0.7972865481201602,0.6923736810697441,"[0.8319506200608403, 0.6049566905276529, 0.7991459883117539, 0.5063165561583283, 0.49795518682668727, 0.6485231196882336, 0.007229458507413779, 0.565467486490498]"
21,0.00026852325185635354,0.5652687828007498,0.5824730783306955,0.8123121807076068,0.6900488516365585,0.5608216284591461,0.5734219019069747,0.8175177002594545,0.6770698726977212,"[0.849472902288591, 0.5984848704654192, 0.8249373135904136, 0.5128398371094202, 0.52004487909438, 0.7023958972146592, 0.007823816227023278, 0.5713756992658913]"
22,0.0002655769864163684,0.5388342369543878,0.5994736760487633,0.8233094580824616,0.7029443610902482,0.5780277647704721,0.5750832421485518,0.8159214515781172,0.6922330906235997,"[0.851306682862534, 0.6294057225488665, 0.8217203840244152, 0.50747644159141, 0.48871605357061315, 0.7017935744263926, 0.02901320361362057, 0.5712338745505622]"
23,0.00026251666044456895,0.5326751215677512,0.6072901852542739,0.8255924609595329,0.7108471212848071,0.5532147316175087,0.5757612076215624,0.8199156129061551,0.6793785392162013,"[0.8588006302715729, 0.6256110864356305, 0.792343365357384, 0.5348783692816572, 0.48139951290297944, 0.7237557197876, 0.011156206889657516, 0.5781447700460167]"
24,0.0002593452941132118,0.5471005992669808,0.5950103875452953,0.8203944968485553,0.6989097046574995,0.5624574475756315,0.5753553948411257,0.8165560208466807,0.6874027122920283,"[0.8508690353582602, 0.5864961051051328, 0.8278466240675291, 0.4957499612794737, 0.5463313291966485, 0.6897128258916218, 0.01693319848192023, 0.5889040793484197]"
25,0.0002560660171779822,0.5170833448830404,0.6096586239202142,0.830133414986598,0.712787134348261,0.5715413388804854,0.5715238429925225,0.8108765099398154,0.6814455605479226,"[0.8430053152374263, 0.6132245717973905, 0.8044560031223605, 0.47724964572508266, 0.49249602277484716, 0.6995691488533705, 0.08994734647570471, 0.5522426899539981]"
26,0.00025268206588930335,0.5067142452064314,0.6172024913801266,0.8342177942869784,0.7162738389136735,0.5722162929650779,0.5738879783077556,0.8131706749661508,0.6811437944520135,"[0.8490901785201768, 0.6157710686359688, 0.8346145811882494, 0.4908918219762472, 0.5221807278547262, 0.6920355891875153, 0.053609448247548666, 0.5329104108516126]"
27,0.0002491967797985478,0.4895673543214798,0.624577737473637,0.8385841832269963,0.724348360531909,0.5349186650503461,0.5947566395285041,0.8295497389892955,0.7049875303174953,"[0.8575690848716794, 0.6438965052773441, 0.8407997313067442, 0.5136490844834751, 0.574198223065643, 0.7092410558200984, 0.023334569515741806, 0.5953648618873064]"
28,0.0002456135984623035,0.48039148865561737,0.6300903956308272,0.8426034021882457,0.7276791401431899,0.5482445047280499,0.5910453194384172,0.8248881753222492,0.7017751816028941,"[0.8616418490187295, 0.6449336627517651, 0.8103590391417217, 0.5308974404586914, 0.5182383139691975, 0.7131920798010126, 0.06315352775342027, 0.5859466426127995]"
29,0.00024193605804794655,0.48324807262734365,0.6323008554898426,0.8395866185004311,0.7346271523430107,0.5361094193480839,0.5938628306605889,0.8260818832365694,0.7106113734111623,"[0.8586927728435593, 0.6399683821930342, 0.8368622742664898, 0.5116460772689772, 0.5457430357451681, 0.7113729133422914, 0.052167468024857944, 0.5944497216003323]"
30,0.00023816778784387105,0.46819920700631645,0.6461262199243177,0.8472978545877564,0.740799055981233,0.5619928758835124,0.5932884785796901,0.8196489204938044,0.7037112844285573,"[0.8505041940253534, 0.6262211824227328, 0.8094386965425279, 0.5370039644843004, 0.516505688653628, 0.7171754921738214, 0.11710831721470019, 0.5723502931204572]"
31,0.00023431250667781966,0.4599431941383763,0.6450933841038291,0.8487603972475842,0.7414630436056282,0.5332657873073471,0.6046239583973959,0.831491528274461,0.7147790240820764,"[0.8468237818383167, 0.6356552497277135, 0.8465372734408432, 0.5402940745853465, 0.6069306543331048, 0.7169592228095979, 0.06470789985137762, 0.579083510592867]"
32,0.00023037401924684952,0.46961614254273865,0.645026803574233,0.8454575542858325,0.7428415942817339,0.5480301310525877,0.5915543704025198,0.8238762088276043,0.6971176108137587,"[0.8524791062686504, 0.6085707404349023, 0.8365343791254225, 0.45924359474797216, 0.584123119010528, 0.7144445039333615, 0.0864262100952287, 0.5906133096040928]"
33,0.00022635621236255572,0.45587880634947825,0.6476099175702204,0.8494216508312682,0.7451441537249532,0.516973273776402,0.6085672637843567,0.8329134809535846,0.7178063095990117,"[0.8649165494079588, 0.6473121101710616, 0.8524844012395736, 0.5424899957263297, 0.5906729841036895, 0.7035230027836811, 0.06702447317439608, 0.6001145936681633]"
34,0.00022226305111525731,0.4266316400546777,0.663733030929378,0.8579838486367326,0.7569670800417745,0.48564588104453044,0.6318381592059815,0.8415767734221543,0.7402605453694693,"[0.8541022309254955, 0.6537275934191088, 0.8575253451465136, 0.5628653142046671, 0.6258001678830714, 0.7301125975990373, 0.1574766817178076, 0.613095342752151]"
35,0.00021809857496093204,0.4316345768931665,0.672574849046113,0.856392643925457,0.7681725851313621,0.5227905472862386,0.6029671295252972,0.8307991044505411,0.7119552754437588,"[0.8493975478496756, 0.6344243840977332, 0.8471734910102634, 0.4973389642214014, 0.597471848037431, 0.7275652653145969, 0.08543288843662267, 0.5849326472346535]"
36,0.00021386689373476092,0.42873898815167577,0.6656648298239728,0.8578920425655338,0.7595847886155183,0.5329302437951632,0.6077737820661402,0.8284657594405147,0.7211242444084909,"[0.85825472997037, 0.6394968188088141, 0.837237306228994, 0.5124144680169472, 0.5987904818076567, 0.7195822888746614, 0.09749346853255386, 0.5989206942891242]"
37,0.00020957218359521712,0.41076093951338216,0.6813739845294426,0.8635780091502349,0.7741146829525911,0.5018355395192298,0.6219123766549653,0.8382736933017729,0.7260531170564859,"[0.8626326096150634, 0.6127845736999987, 0.8640140266077637, 0.5239139492109302, 0.6477587873800277, 0.7299176902886224, 0.12680236375574525, 0.6074750126815716]"
38,0.00020521868290270177,0.41228786189305155,0.6878260184597238,0.8644856872891781,0.7788001431749261,0.5241979343868862,0.6121249202274784,0.8336059047775047,0.7235847884165203,"[0.8426268141694052, 0.643013824640232, 0.8620303038716566, 0.5457591491876849, 0.624427394637289, 0.7108133880993664, 0.06884441620782154, 0.5994840710063719]"
39,0.00020081068803679377,0.4118605528615023,0.6821185319185846,0.8651493318803475,0.7731591615601874,0.5114212219960221,0.611091108633556,0.8360298153573086,0.7133537719088171,"[0.8679007563061781, 0.6528648053585754, 0.8466891845719808, 0.5352270324722972, 0.608166467690249, 0.7306243452288077, 0.08186064883988528, 0.5653956286004744]"
40,0.00019635254915624216,0.37576448486039515,0.7114623111322838,0.875084097226119,0.7992387020995251,0.5153246173791797,0.6144348712735357,0.8332620729580119,0.7253673640806869,"[0.8620922923803155, 0.6478162129791023, 0.8426785819869715, 0.5122532666924179, 0.5888899290846538, 0.7199469563407803, 0.139833815733845, 0.6019679149901991]"
41,0.00019184866590588444,0.3771037627991877,0.7050060833441902,0.8738225068981105,0.7941172985878955,0.4862593390117182,0.6193115068927382,0.8392276831850373,0.7349451816529902,"[0.8574018380450139, 0.6651274668294326, 0.8514248313113119, 0.5038570622342203, 0.6295309472476578, 0.7438121877900248, 0.10287276556865972, 0.6004649561155846]"
42,0.00018730348307472821,0.3895596650085951,0.7039259217348921,0.8709449617002605,0.7955732929546475,0.5033846631228367,0.6171753650848144,0.8346117684709518,0.7307733447258437,"[0.8642344713219655, 0.6629998846743699, 0.8542022119384992, 0.5200016509174384, 0.633489910015962, 0.7114358546642076, 0.10653640894455961, 0.5845025282015132]"
43,0.00018272148620948142,0.3678656953730081,0.7134668908776438,0.8768323114289404,0.8033688577645827,0.5231338533285622,0.6109961211330381,0.8309308029003929,0.723585240466589,"[0.8557901998856511, 0.6429607935705522, 0.8438296210958796, 0.517308864640279, 0.6077338799850913, 0.7249618724928569, 0.10756779344168554, 0.5878159439523096]"
44,0.00017810719718785875,0.36032355890462275,0.723917784750794,0.8792245898102801,0.8128320980990644,0.48391474156736214,0.6260326502706215,0.8429759016247976,0.7310768129593668,"[0.861564173407671, 0.6560675306213428, 0.8658457101279117, 0.5249096811617802, 0.6543878328021079, 0.7333771193721369, 0.09751760924570882, 0.6145915454263121]"
45,0.00017346516975603468,0.3547259500544322,0.7271954040896937,0.8828066636732402,0.8135296552159882,0.5166284216341571,0.6200007700307723,0.832972067845085,0.7386546721635104,"[0.8460755898898901, 0.6540456456918339, 0.8558547396614776, 0.519094645507478, 0.6284756222246974, 0.7264738716758349, 0.12679994482114623, 0.6031861007738201]"
46,0.0001687999850346457,0.3490143367334416,0.7220154738644016,0.8818894215043551,0.812245077513951,0.5337548512164677,0.6109492464923608,0.8287276916679309,0.7342154192046454,"[0.8635505657601305, 0.6572068037446518, 0.8449665059668432, 0.5095312911025668, 0.5872609875022882, 0.7047298980885567, 0.12537368292085274, 0.5949742368529971]"
47,0.00016411624699777717,0.3475613076435892,0.7315858039801516,0.8833751203177584,0.8192077560536463,0.48897429938628295,0.6316587705753601,0.8429438008904964,0.7405956923928985,"[0.8612876392327065, 0.6508648421077599, 0.8601209461355923, 0.5545317059072715, 0.6387288938304855, 0.7362817545373814, 0.13990681582662196, 0.6115475670250621]"
48,0.00015941857792939706,0.3283291088515206,0.7519808011139094,0.8897208326435851,0.8363912568498333,0.4974165725930829,0.6216381242364344,0.8382649052680479,0.7304370682285904,"[0.8592612632661417, 0.6604492678570089, 0.8548070940180718, 0.5220152916096201, 0.6385758749920599, 0.7381578528556817, 0.11001176418361006, 0.5898265851092817]"
49,0.00015471161386171927,0.3336428764619325,0.7456941340689833,0.8890845661651546,0.8285957115812228,0.4943610009188964,0.630504916606947,0.8419524618639005,0.7463270128663227,"[0.8633982479297826, 0.6695199505871449, 0.8527535189460604, 0.5184739174624406, 0.6087985833432479, 0.7402317670211855, 0.17608492658989014, 0.6147784209758234]"
50,0.00015000000000000001,0.31421623614273575,0.7621031368780724,0.8951619040561934,0.8445535098860555,0.5013957396845952,0.6293227408007258,0.840156773639414,0.7437260303033628,"[0.8702618974916961, 0.6546977921484967, 0.8632395125205521, 0.5497288053346691, 0.6494333165105265, 0.7204685462582708, 0.11412030923198824, 0.6126317469096069]"
51,0.00014528838613828078,0.30528748329532773,0.7665821627525174,0.8974244002744705,0.8490284231135895,0.5095809358302678,0.6273251740920122,0.8367338345035048,0.7420173225414637,"[0.850499856865344, 0.6311563096263052, 0.8550398209604068, 0.5566836712502408, 0.6399383217714468, 0.7274202970361, 0.14967490771295128, 0.6081882075133026]"
52,0.00014058142207060302,0.3077970792196299,0.7696650147631936,0.8957046412147869,0.854098594139741,0.5031328329416079,0.6180414139126742,0.8365312215037326,0.7266599700263425,"[0.8675235796638668, 0.6491923131344075, 0.8669997353427311, 0.5103326700519241, 0.6499403988588726, 0.7257443802788951, 0.09780368989625889, 0.5767945440744376]"
53,0.00013588375300222289,0.2978064110012431,0.7782541875065566,0.9001467238512367,0.8569960602887658,0.511971704870741,0.6261786173561135,0.8345263292541804,0.7447620463014674,"[0.8571095668212918, 0.643097600477546, 0.8539022359415934, 0.5199149403865911, 0.6451675264119706, 0.7307564842510287, 0.17880337063575127, 0.580677213923135]"
54,0.0001312000149653544,0.2887277030631116,0.7832977500563162,0.9026434526406577,0.8643985003430679,0.5011226674106634,0.6272389579466481,0.8419621042897932,0.7314610661753631,"[0.8651745073672998, 0.6702312051440142, 0.8493100530952797, 0.5598782046053884, 0.6086936417768842, 0.7331618127342951, 0.12929847691332755, 0.6021637619366956]"
55,0.0001265348302439654,0.2905930661057171,0.7742929464725096,0.9012069310352664,0.8532355003178258,0.5004190627102539,0.6227653309024789,0.8401905831580507,0.7308567717010941,"[0.8648047991818921, 0.6513595901937659, 0.8622666103600819, 0.5443123094729635, 0.6643264892366274, 0.7325144722253617, 0.08154670468994613, 0.5809916718591921]"
56,0.00012189280281214134,0.2863190977981216,0.7785051066071689,0.9031520694762153,0.8590545840048247,0.502618011470153,0.6272232042623924,0.8402350115507718,0.7361160590565874,"[0.8582914804239177, 0.6674965595162747, 0.8493788348737262, 0.5756183389885958, 0.6153082789671965, 0.7349530181298206, 0.11513657173655811, 0.6016025514630491]"
57,0.00011727851379051869,0.26772358523387657,0.7996796420859452,0.9096916041926209,0.8747427848053875,0.48890087537676374,0.6377141732587287,0.8416085079883837,0.7625369573995031,"[0.85549202693463, 0.671200603554466, 0.8509759748819922, 0.5184163468476476, 0.6555908191143031, 0.7446648483345731, 0.2058315656820729, 0.5995412007201448]"
58,0.0001126965169252718,0.2726224566760816,0.7941183588783707,0.9087333056249313,0.8722605404934094,0.4917419586226205,0.643559312446728,0.8432125682552543,0.7680249135937565,"[0.8623250467185491, 0.6660963505539694, 0.8636895330093075, 0.5476624820975653, 0.6559214739043389, 0.7384188958425745, 0.20664731093598784, 0.6077134065115314]"
59,0.00010815133409411566,0.2727995238413936,0.7982233657655775,0.9083196182487292,0.8739988163748285,0.5098074596618938,0.6294490439281322,0.8376769614006369,0.7388092713246981,"[0.8497852531046467, 0.6588935638258805, 0.8519849539125877, 0.5696753173402557, 0.6551088779903195, 0.7305360277319597, 0.1381486402000625, 0.5814597173193454]"
60,0.00010364745084375796,0.2566821047742116,0.8139165336260494,0.9136034647637119,0.886571337924912,0.4957361265877697,0.634262989902181,0.8435539589542679,0.7397920550460542,"[0.8626983977009923, 0.6754067775247173, 0.8584724591150797, 0.5619905950929578, 0.6642088182669337, 0.7405198276655311, 0.1127222070803428, 0.5980848367708927]"
61,9.918931196320633e-05,0.24934557178302816,0.8168964005024998,0.915833757773063,0.888458954161956,0.5080320573298731,0.6284045309478057,0.8391483467694639,0.7438789921188167,"[0.8662364765343372, 0.6503026907518452, 0.854511794232805, 0.5287078546258263, 0.649372240731319, 0.7441809641276125, 0.12990114378678502, 0.6040230827919156]"
62,9.478131709729838e-05,0.24969076286805303,0.8253256062827103,0.9157762228091559,0.894950133164377,0.5273936897794776,0.6213910344480235,0.8367807040167051,0.7404635271341183,"[0.864707204080552, 0.6564194763517439, 0.8599996938297308, 0.5151927667242313, 0.6199574184828175, 0.7351200384457337, 0.12083392069597439, 0.5988977569734037]"
63,9.042781640478292e-05,0.25475012432587774,0.8194451767248094,0.9132083669321942,0.8952116195423947,0.5343902640253584,0.6175725464417082,0.8349335081501079,0.7335591835928783,"[0.8664509653200115, 0.6625900153131536, 0.8640393851776601, 0.504372406755753, 0.6243367200032907, 0.7242482337223065, 0.10255240082146233, 0.5919902444200281]"
64,8.613310626523913e-05,0.23569273360465703,0.8331838646673801,0.9203903287409116,0.9008488890126146,0.5075091613787357,0.6311125669591926,0.8431891334986541,0.7410132256029536,"[0.8685883646791461, 0.6742738161957339, 0.8594083435281634, 0.5385116164700523, 0.6464948118771261, 0.7418248461477693, 0.11724235343970149, 0.6025563833358485]"
65,8.190142503906802e-05,0.24191618612722346,0.8219290038112748,0.9178770783051721,0.8934014337397038,0.5144375869046862,0.6319876173481249,0.8416025272432097,0.741001335910841,"[0.8593054711613856, 0.6614791266838815, 0.8614694730592608, 0.5682458306956278, 0.6509707650755303, 0.7312326853403182, 0.1232513719188673, 0.5999462148501278]"
66,7.773694888474271e-05,0.23108848988225586,0.8322472498585104,0.922046866116182,0.8988304505839981,0.528362887485005,0.625506577670103,0.8379601313762219,0.7413353883033739,"[0.8642612924973514, 0.6669309901730668, 0.8504891961269756, 0.5164089845390724, 0.6458543662706345, 0.7380331627582317, 0.12216295534633634, 0.5999116736491551]"
67,7.364378763744433e-05,0.22873962200001666,0.8354256652574396,0.9230277823222477,0.9030528357556293,0.5371976483648069,0.6268961799789106,0.8381080632772604,0.7453543065665283,"[0.868156984568988, 0.6718234364320205, 0.8547140733480518, 0.5384442648845453, 0.6213025892649935, 0.7229984112691461, 0.1339384328703561, 0.6037912471931833]"
68,6.96259807531505e-05,0.2325233070081786,0.8329092996540473,0.9212639296380348,0.9019612078155952,0.4994412933554605,0.6372438220289309,0.8447938040456445,0.7482334858714066,"[0.8672064708156221, 0.6658300996520377, 0.8644509430226103, 0.5543526748139919, 0.6574003581691724, 0.7367649770302105, 0.13949588489142753, 0.6124491678363746]"
69,6.568749332218042e-05,0.2172954837350469,0.8480418248856423,0.926535993440454,0.9108747893910704,0.5118568288945706,0.6276719573938252,0.8442162349402701,0.7302356963273413,"[0.8693603015107605, 0.6653874834832739, 0.8618367719989827, 0.5551898525865397, 0.649753979739508, 0.7381222876772195, 0.0705615463501041, 0.6111634358042137]"
70,6.183221215612908e-05,0.2160770844079946,0.8460331040037765,0.9270370064413958,0.9121035571470875,0.5352710101091973,0.6224847750623301,0.8383729248492516,0.7320201601363916,"[0.8620018106256638, 0.669965259187874, 0.8483336293311516, 0.5643157929777548, 0.6186450285592342, 0.7264624229544246, 0.09046940914098396, 0.599684847721553]"
71,5.806394195205354e-05,0.2195117548108101,0.8466484131289549,0.9262570210265414,0.9118319375724956,0.5360557815738928,0.6259149812317488,0.8397542328723969,0.734708222829864,"[0.8617905186805801, 0.6568727802266053, 0.8530804107541112, 0.5498749389128655, 0.6116383483250594, 0.7354057264672854, 0.13174962292609352, 0.6069075035613903]"
72,5.438640153769656e-05,0.21114294152510793,0.8548530493518742,0.9289548098508216,0.9164887567667854,0.5215185000517658,0.6275879476958601,0.8417298316761991,0.7333740107370992,"[0.8695440197832687, 0.6632687190728038, 0.8498946930776557, 0.5556868176633535, 0.6320321932942969, 0.7423712424737561, 0.10337082300473041, 0.6045350731970158]"
73,5.080322020145227e-05,0.2072196751832962,0.8561365510192512,0.9300671022249402,0.9160381793822499,0.5401567933715392,0.6234060078991444,0.8374791085857991,0.7340711496892507,"[0.8661145439981691, 0.6581767551329717, 0.8512734371908084, 0.5411374118784211, 0.6346513199745547, 0.7386617616467241, 0.09958802836772701, 0.5976448050037784]"
74,4.731793411069671e-05,0.2012602928045549,0.8662737389682185,0.9320004794939336,0.9247256913139243,0.5310591514979568,0.6295530528753058,0.8403009218037097,0.7455608760335664,"[0.8677047849142933, 0.6663679430245806, 0.851333257887628, 0.5342092261154525, 0.6258223823295618, 0.7351116799528558, 0.1388344935767965, 0.6170406552012785]"
75,4.39339828220179e-05,0.20018483698368073,0.8638005131006817,0.9317879598556306,0.9243677477746626,0.5347661192172042,0.6249165419096696,0.8394981593341306,0.734422660279493,"[0.8658581117632305, 0.661723695654959, 0.850825194742768, 0.5392931278552823, 0.6355031787562205, 0.7386245104452308, 0.09808030803080309, 0.6094242080288624]"
76,4.065470588678832e-05,0.19844385609030724,0.8644476544163566,0.9326445867536678,0.9220235008255637,0.539538757823338,0.620905078658057,0.8408692146512634,0.7261358223812959,"[0.8665310580636991, 0.6652563107695694, 0.8469503444421851, 0.5362718429074915, 0.6023098292063928, 0.7423951709403255, 0.09014232348491864, 0.6173837494498736]"
77,3.7483339555431075e-05,0.19675499985092565,0.8670566848593224,0.9332125264235945,0.9245202705977104,0.5324314671142079,0.629390821144026,0.8403574337428028,0.7398480115670816,"[0.8644795198172653, 0.6653580601518172, 0.8509894462336338, 0.5630663774256706, 0.6237967495165079, 0.7345583638251572, 0.12485054468160482, 0.6080275075005517]"
78,3.442301358363164e-05,0.18899135624891833,0.8761896234274846,0.9358809123179859,0.9308796387042316,0.5375608127807903,0.6253458307640224,0.8385967755971927,0.7383822741416299,"[0.8643154325860831, 0.6650146435801788, 0.852747155356202, 0.5341310253949145, 0.6327106447482077, 0.7305652993422654, 0.12043115509008831, 0.6028512900142391]"
79,3.147674814364645e-05,0.19036499077552244,0.873603404857245,0.9353429787149713,0.9287631415809707,0.5382252090445189,0.6283663649378622,0.8412142670309958,0.7401859383885148,"[0.8654594485230773, 0.6651893265043913, 0.8540896355780044, 0.5436637634772618, 0.6283526577676835, 0.7402288454043401, 0.11856196927359117, 0.6113852729745483]"
80,2.8647450843757908e-05,0.1916601738255275,0.873954658920691,0.9349732557196507,0.9292816030602274,0.5409160434642685,0.6286589749281568,0.8396637893586432,0.7426320038276635,"[0.8628878546893936, 0.6608994866813103, 0.8525720295171733, 0.5388944861126659, 0.6259077336991807, 0.735297831939401, 0.14105087990254725, 0.6117614968835827]"
81,2.5937913858815748e-05,0.1873294448381976,0.8746717260300424,0.9361223609928023,0.9291226467776391,0.5351255034731928,0.6316157724826573,0.841813684164659,0.741325761320679,"[0.860381562476258, 0.6676011434011885, 0.8554464759836761, 0.5619186533595123, 0.6376335291929088, 0.7365194056646542, 0.12507875987527667, 0.6083466499077841]"
82,2.3350811174697777e-05,0.1903366758243034,0.8708306277160714,0.9353968302349144,0.9274537765648135,0.5437132699467312,0.6228953503067935,0.8392332977621394,0.7322242286924013,"[0.8652168939670262, 0.6673867767755419, 0.8516471344615836, 0.5318123660291454, 0.6239384903688244, 0.7376652916654859, 0.0969397265380862, 0.6085561226486548]"
83,2.088869594940844e-05,0.1823083158386381,0.8801479796334772,0.9381713251642013,0.9336247029721165,0.5371162813400554,0.6277505916731381,0.8412079201177499,0.7359043148787476,"[0.8639826837355288, 0.6641044888154932, 0.8559130912009316, 0.5427013489376392, 0.639743170086869, 0.735008598060675, 0.10396403932801407, 0.6165873132199533]"
