epoch,train_loss,train_acc,val_loss,val_acc,lr
1,4.54317839940389,0.0392156862745098,4.270530018151975,0.17450980392156862,4.999691581204152e-05
2,3.9445381575939704,0.34901960784313724,3.6496301090016083,0.5411764705882353,4.998766400914329e-05
3,3.1939414940628352,0.7303921568627451,3.042995772642248,0.7147058823529412,4.9972246874049254e-05
4,2.5287779864142923,0.8872549019607843,2.514290012097826,0.8088235294117647,4.995066821070679e-05
5,1.9952910409254185,0.9490196078431372,2.114545015260285,0.8568627450980392,4.99229333433282e-05
6,1.597939773166881,0.9745098039215686,1.841997137256697,0.8941176470588236,4.9889049115077e-05
7,1.3302938059264537,0.9911764705882353,1.6329325816210578,0.9098039215686274,4.98490238863795e-05
8,1.1630300624697816,0.9970588235294118,1.5009348757126753,0.9294117647058824,4.980286753286195e-05
9,1.0493062196993361,1.0,1.4063224829879462,0.9372549019607843,4.9750591442913934e-05
10,0.9916672921648213,0.9970588235294118,1.3408173579795688,0.9372549019607843,4.9692208514878444e-05
11,0.9501617216596416,0.9990196078431373,1.2895637736600989,0.9450980392156862,4.9627733153869345e-05
12,0.9310418133642159,1.0,1.264899661026749,0.9470588235294117,4.955718126821722e-05
13,0.8978542360604979,0.9980392156862745,1.2361986361297908,0.953921568627451,4.9480570265544144e-05
14,0.8927207596161786,1.0,1.2172438986161176,0.9470588235294117,4.939791904846869e-05
15,0.8785834373212328,1.0,1.1981486021303662,0.9519607843137254,4.930924800994192e-05
16,0.880651709612678,1.0,1.1914687979455088,0.953921568627451,4.921457902821578e-05
17,0.8636531100553625,1.0,1.1837849102768243,0.953921568627451,4.911393546144496e-05
18,0.8483722656380897,1.0,1.1765037377675374,0.95,4.900734214192359e-05
19,0.8504866988051172,1.0,1.1701900715921438,0.9509803921568627,4.889482536995826e-05
20,0.8496592928381527,1.0,1.16714404704524,0.9529411764705882,4.877641290737885e-05
21,0.8437815476866329,0.9990196078431373,1.1629118129318836,0.9509803921568627,4.865213397068864e-05
22,0.8354171016637016,1.0,1.1535700498842725,0.9519607843137254,4.852201922385565e-05
23,0.8518357767778284,1.0,1.152653824114332,0.9529411764705882,4.83861007707467e-05
24,0.8292768576565911,1.0,1.1478513180040846,0.9529411764705882,4.82444121472063e-05
25,0.8301063995735318,1.0,1.144904068404553,0.9529411764705882,4.809698831278218e-05
26,0.8246590015934963,1.0,1.1367484387229472,0.9549019607843138,4.794386564209954e-05
27,0.8197576300770628,1.0,1.1372745672861735,0.9568627450980393,4.778508191588614e-05
28,0.8211823173597748,1.0,1.1323078178891948,0.957843137254902,4.7620676311650497e-05
29,0.8180041193962098,1.0,1.130507529483122,0.9607843137254902,4.74506893940154e-05
30,0.8187625980844685,1.0,1.130202471041212,0.9598039215686275,4.7275163104709206e-05
31,0.819276554444257,1.0,1.1215234962164187,0.9568627450980393,4.7094140752217356e-05
32,0.8174780700720993,1.0,1.1224170161228555,0.957843137254902,4.6907667001096604e-05
33,0.8158754519387788,1.0,1.117102975471347,0.9607843137254902,4.6715787860954796e-05
34,0.8180169923632753,1.0,1.1205082874672085,0.9588235294117647,4.6518550675098603e-05
35,0.8131282158926422,1.0,1.115733024185779,0.957843137254902,4.631600410885232e-05
36,0.8136739265684988,1.0,1.1148201110316258,0.957843137254902,4.610819813755039e-05
37,0.8120689307942109,1.0,1.1102542512557085,0.9627450980392157,4.589518403420677e-05
38,0.8088425846660838,1.0,1.1193710579591638,0.9666666666666667,4.5677014356864056e-05
39,0.8063934048016866,1.0,1.1058113135543524,0.9558823529411765,4.54537429356256e-05
40,0.8081399064438016,1.0,1.1067027400521672,0.9598039215686275,4.52254248593737e-05
41,0.810143668978822,1.0,1.1015034834543864,0.9588235294117647,4.499211646217728e-05
42,0.812359377449634,1.0,1.10405378668916,0.957843137254902,4.475387530939227e-05
43,0.8051479542956633,1.0,1.1014626689985687,0.9607843137254902,4.451076018345826e-05
44,0.8051353302656435,1.0,1.1057904112572763,0.9598039215686275,4.426283106939475e-05
45,0.8045235783446069,1.0,1.096565897324506,0.9568627450980393,4.40101491400008e-05
46,0.8039445320765177,1.0,1.087091706313339,0.9607843137254902,4.375277674076151e-05
47,0.7997392411325492,1.0,1.091727201611388,0.9588235294117647,4.349077737446526e-05
48,0.7990576187769572,1.0,1.097359916275623,0.9598039215686275,4.322421568553531e-05
49,0.8021176209636763,1.0,1.091356944102867,0.9588235294117647,4.295315744407974e-05
50,0.7991437023761225,1.0,1.0930738168604233,0.9588235294117647,4.26776695296637e-05
51,0.7980099423258913,1.0,1.0868598283505908,0.9607843137254902,4.239781991480787e-05
52,0.801924551935757,1.0,1.0957786812501795,0.9607843137254902,4.211367764821723e-05
53,0.8002059031935299,1.0,1.0919081655203127,0.9637254901960784,4.1825312837744344e-05
